time,x,y
1.7400,0.4594,-0.0000
1.7500,0.4646,-0.0000
1.7600,0.4699,-0.0000
1.7700,0.4753,-0.0000
1.7800,0.4806,-0.0000
1.7900,0.4860,-0.0000
1.8000,0.4914,-0.0000
1.8100,0.4969,-0.0000
1.8200,0.5023,-0.0000
1.8300,0.5078,-0.0000
1.8400,0.5134,-0.0000
1.8500,0.5189,-0.0000
1.8600,0.5245,-0.0000
1.8700,0.5302,-0.0000
1.8800,0.5358,-0.0000
1.8900,0.5415,-0.0000
1.9000,0.5472,-0.0000
1.9100,0.5530,-0.0000
1.9200,0.5587,-0.0000
1.9300,0.5645,-0.0000
1.9400,0.5704,-0.0000
1.9500,0.5762,-0.0000
1.9600,0.5821,-0.0000
1.9700,0.5881,-0.0000
1.9800,0.5940,-0.0000
1.9900,0.6000,-0.0000
2.0000,0.6060,-0.0000
2.0100,0.6121,-0.0000
2.0200,0.6181,-0.0000
2.0300,0.6242,-0.0000
2.0400,0.6304,-0.0000
2.0500,0.6365,-0.0000
2.0600,0.6427,-0.0000
2.0700,0.6490,-0.0000
2.0800,0.6552,-0.0000
2.0900,0.6615,-0.0000
2.1000,0.6678,-0.0000
2.1100,0.6742,-0.0000
2.1200,0.6805,-0.0000
2.1300,0.6869,-0.0000
2.1400,0.6934,-0.0000
2.1500,0.6998,-0.0000
2.1600,0.7063,-0.0000
2.1700,0.7129,-0.0000
2.1800,0.7194,-0.0000
2.1900,0.7260,-0.0000
2.2000,0.7326,-0.0000
2.2100,0.7393,-0.0000
2.2200,0.7459,-0.0000
2.2300,0.7526,-0.0000
2.2400,0.7594,-0.0000
2.2500,0.7661,-0.0000
2.2600,0.7729,-0.0000
2.2700,0.7798,-0.0000
2.2800,0.7866,-0.0000
2.2900,0.7935,-0.0000
2.3000,0.8004,-0.0000
2.3100,0.8074,-0.0000
2.3200,0.8143,-0.0000
2.3300,0.8213,-0.0000
2.3400,0.8284,-0.0000
2.3500,0.8354,-0.0000
2.3600,0.8425,-0.0000
2.3700,0.8497,-0.0000
2.3800,0.8568,-0.0000
2.3900,0.8640,-0.0000
2.4000,0.8712,-0.0000
2.4100,0.8785,-0.0000
2.4200,0.8857,-0.0000
2.4300,0.8930,-0.0000
2.4400,0.9004,-0.0000
2.4500,0.9077,-0.0000
2.4600,0.9151,-0.0000
2.4700,0.9226,-0.0000
2.4800,0.9300,-0.0000
2.4900,0.9375,-0.0000
2.5000,0.9450,-0.0000
2.5100,0.9526,-0.0000
2.5200,0.9601,-0.0000
2.5300,0.9677,-0.0001
2.5400,0.9754,-0.0001
2.5500,0.9830,-0.0001
2.5600,0.9907,-0.0001
2.5700,0.9985,-0.0001
2.5800,1.0062,-0.0001
2.5900,1.0140,-0.0001
2.6000,1.0218,-0.0001
2.6100,1.0297,-0.0001
2.6200,1.0375,-0.0001
2.6300,1.0454,-0.0001
2.6400,1.0534,-0.0001
2.6500,1.0613,-0.0001
2.6600,1.0693,-0.0001
2.6700,1.0774,-0.0001
2.6800,1.0854,-0.0001
2.6900,1.0935,-0.0001
2.7000,1.1016,-0.0001
2.7100,1.1098,-0.0001
2.7200,1.1179,-0.0001
2.7300,1.1261,-0.0001
2.7400,1.1344,-0.0001
2.7500,1.1426,-0.0001
2.7600,1.1509,-0.0001
2.7700,1.1593,-0.0001
2.7800,1.1676,-0.0001
2.7900,1.1760,-0.0001
2.8000,1.1844,-0.0001
2.8100,1.1929,-0.0001
2.8200,1.2013,-0.0001
2.8300,1.2098,-0.0001
2.8400,1.2184,-0.0001
2.8500,1.2269,-0.0001
2.8600,1.2355,-0.0001
2.8700,1.2442,-0.0001
