x_central,y_central,x_border1,y_border1,x_border2,y_border2,is_curve
183.64,61.9,182.93267690687014,66.84971656177656,184.34732309312983,56.95028343822343,1
185.58476547897254,62.19946849883151,186.34487354042264,57.25758265080562,184.82465741752245,67.1413543468574,0
187.51842570019016,62.49653798794794,188.27681488300763,57.5543880663667,186.7600365173727,67.43868790952918,0
189.44101959306087,62.79122339350785,190.19769232412887,57.84881038182438,188.68434686199288,67.73363640519132,0
191.35258608699266,63.08353964166979,192.10754494723577,58.14086454418053,190.59762722674955,68.02621473915904,0
193.25316411139357,63.37350165859237,194.00641183905816,58.43056550072343,192.499916383729,68.3164378164613,0
195.14279259567155,63.66112437043408,195.89433208966898,58.717928199032215,194.39125310167412,68.60432054183595,0
197.02151046923456,63.94642270335351,197.77134479254826,59.002967586981896,196.27167614592085,68.88987781972513,0
198.88935666149072,64.22941158350923,199.63748904464822,59.28569861274818,198.14122427833323,69.17312455427029,0
200.74637010184796,64.51010593705979,201.4928039464593,59.56613622481248,199.9999362572366,69.4540756493071,0
202.5925897197143,64.78852069016376,203.3373286020777,59.84429537196718,201.84785083735093,69.73274600836035,0
204.42805444449772,65.06467076897968,205.17110211927405,60.12019100332086,203.68500676972138,70.0091505346385,0
206.2528032056063,65.33857109966618,206.9941636095634,60.393838068303964,205.51144280164922,70.2833041310284,0
208.06687493244797,65.61023660838173,208.80655218827604,60.665251516674104,207.3271976766199,70.55522170008935,0
209.87030855443072,65.87968222128491,210.60830697463052,60.93444629852222,209.13231013423092,70.8249181440476,0
211.66314300096258,66.14692286453432,212.39946709180697,61.201437364278334,210.9268189101182,71.0924083647903,0
213.4454172014515,66.4119734642885,214.18007166702213,61.466239664717676,212.71076273588088,71.35770726385931,0
215.2171700853056,66.674848946706,215.95015983160624,61.72886815096709,214.48418033900498,71.62082974244493,0
216.9784405819328,66.9355642379454,217.70977072108028,61.98933777451143,216.24711044278533,71.88179070137937,0
218.72926762074115,67.19413426416524,219.4589434752356,62.24766348720034,217.9995917662467,72.14060504113014,0
220.4696901311386,67.4505739515241,221.19771723821418,62.50386024125512,219.74166302406303,72.3972876617931,0
222.1997470425332,67.70489822618057,222.9261311585906,62.757942989275804,221.4733629264758,72.65185346308535,0
223.9194772843329,67.95712201429313,224.64422438945584,63.00992668424845,223.19473017920998,72.90431734433781,0
225.62891978594573,68.20726024202041,226.35203608850193,63.259826279552854,224.90580348338952,73.15469420448797,0
227.32811347677963,68.45532783552092,228.0496054181084,63.50765672897012,226.60662153545087,73.40299894207172,0
229.01709728624272,68.70133972095326,229.73697154543035,63.75343298669087,228.29722302705508,73.64924645521565,0
230.69591014374296,68.94531082447598,231.4141736424876,63.99717000732343,229.97764664499832,73.89345164162853,0
232.36459097868826,69.18725607224764,233.08125088625587,64.23888274590239,231.64793107112064,74.13562939859288,0
234.02317872048687,69.42719039042682,234.73824245875966,64.47858615789747,233.30811498221408,74.37579462295616,0
235.67171229854642,69.665128705172,236.38518754716563,64.71629519922256,234.95823704992722,74.61396221112143,0
237.31023064227526,69.90108594264186,238.02212534387948,64.95202482624535,236.59833594067103,74.85014705903836,0
238.9387726810812,70.13507702899489,239.6490950466422,65.18578999579668,238.22845031552018,75.08436406219309,0
240.55737734437224,70.36711689038964,241.26613585863012,65.41760566518093,239.84861883011436,75.31662811559835,0
242.16608356155643,70.59722045298469,242.87328698855526,65.64748679218624,241.4588801345576,75.54695411378313,0
243.76493026204187,70.82540264293863,244.4705876507679,65.87544833509533,243.05927287331585,75.77535695078193,0
245.3539563752364,71.05167838640998,246.05807706536038,66.10150525269643,244.64983568511244,76.00185152012352,0
246.93320083054806,71.27606260955731,247.63579445827366,66.32567250429497,246.23060720282245,76.22645271481966,0
248.502702557385,71.49857023853922,249.20377906140473,66.54796504972528,247.80162605336525,76.44917542735315,0
250.062500485155,71.7192161995142,250.7620701127158,66.76839784936294,249.3629308575942,76.67003454966544,0
251.6126335432662,71.93801541864086,252.31070685634612,66.98698586413751,250.9145602301863,76.88904497314421,0
253.1531406611265,72.15498282207776,253.8497285427244,67.20374405554558,252.45655277952864,77.10622158860993,0
254.6840607681441,72.37013333598344,255.3791744286845,67.41868738566447,253.98894710760368,77.32157928630241,0
256.2054327937268,72.58348188651647,256.8990837775816,67.63183081716625,255.511781809872,77.53513295586669,0
257.7172956672826,72.7950433998354,258.4094958594111,67.8431893133323,257.0250954751541,77.74689748633848,0
259.21968831821977,73.00483280209883,259.91044995092926,68.0527778380686,258.52892668551027,77.95688776612907,0
260.7126496759459,73.21286501946526,261.4019853357752,68.26061135592097,260.0233140161166,78.16511868300954,0
262.19621866986944,73.41915497809332,262.8841413045962,68.46670483209179,261.5082960351427,78.37160512409484,0
263.670434229398,73.62371760414149,264.35695715517284,68.67107323245624,262.98391130362313,78.57636197582674,0
265.13533528393975,73.8265678237684,265.82047219254827,68.87373152358016,264.45019837533124,78.77940412395664,0
266.59096076290274,74.02772056313259,267.274725729158,69.0746946727377,265.9071957966475,78.98074645352747,0
268.03734959569493,74.22719074839262,268.71975708496205,69.27397764793024,267.3549421064278,79.180403848855,0
269.47454071172433,74.42499330570705,270.1556055875796,69.47159541790556,268.79347583586906,79.37839119350853,0
270.9025730403988,74.6211431612344,271.58231057242455,69.66756295217796,270.22283550837307,79.57472337029084,0
272.32148551112664,74.8156552411333,272.99991138284474,69.86189522104921,271.64305963940853,79.76941526121739,0
273.73131705331554,75.00854447156227,274.40844737026106,70.0546071956298,273.05418673637,79.96248174749475,0
