x_central,y_central,x_border1,y_border1,x_border2,y_border2,is_curve
7.259588489763528685e+01,-2.212017369076001572e+01,7.266852330924093906e+01,-2.162547816706952730e+01,7.252324648602963464e+01,-2.261486921445050413e+01,0.000000000000000000e+00
7.315774574740005676e+01,-2.220257886598757935e+01,7.323022045791226731e+01,-2.170785933298309800e+01,7.308527103688784621e+01,-2.269729839899206070e+01,0.000000000000000000e+00
7.371624544301214144e+01,-2.228430265834364832e+01,7.378855707326766833e+01,-2.178955926209687988e+01,7.364393381275661454e+01,-2.277904605459041676e+01,0.000000000000000000e+00
7.427139670327461829e+01,-2.236534994442103752e+01,7.434354589740739527e+01,-2.187058283376594403e+01,7.419924750914184131e+01,-2.286011705507613101e+01,0.000000000000000000e+00
7.482321224699055051e+01,-2.244572560081255475e+01,7.489519967290921443e+01,-2.195093492738630303e+01,7.475122482107188659e+01,-2.294051627423880646e+01,0.000000000000000000e+00
7.537170479296298709e+01,-2.252543450411101134e+01,7.544353114283734385e+01,-2.203062042239574225e+01,7.529987844308863032e+01,-2.302024858582628042e+01,0.000000000000000000e+00
7.591688705999497699e+01,-2.260448153090921508e+01,7.598855305075163358e+01,-2.210964419827467609e+01,7.584522106923832041e+01,-2.309931886354375408e+01,0.000000000000000000e+00
7.645877176688961185e+01,-2.268287155779998443e+01,7.653027814071678847e+01,-2.218801113454703611e+01,7.638726539306243524e+01,-2.317773198105293275e+01,0.000000000000000000e+00
7.699737163244992644e+01,-2.276060946137611651e+01,7.706871915731173317e+01,-2.226572611078115571e+01,7.692602410758811970e+01,-2.325549281197107732e+01,0.000000000000000000e+00
7.753269937547899815e+01,-2.283770011823042978e+01,7.760388884563930390e+01,-2.234279400659076131e+01,7.746150990531869240e+01,-2.333260622987009825e+01,0.000000000000000000e+00
7.806476771477986176e+01,-2.291414840495573557e+01,7.813579995133584077e+01,-2.241921970163589961e+01,7.799373547822388275e+01,-2.340907710827557153e+01,0.000000000000000000e+00
7.859358936915560889e+01,-2.298995919814484168e+01,7.866446522058127755e+01,-2.249500807562395366e+01,7.852271351772994024e+01,-2.348491032066572970e+01,0.000000000000000000e+00
7.911917705740927431e+01,-2.306513737439055944e+01,7.918989740010903233e+01,-2.257016400831069802e+01,7.904845671470951629e+01,-2.356011074047042086e+01,0.000000000000000000e+00
7.964154349834393543e+01,-2.313968781028569666e+01,7.971210923721640995e+01,-2.264469237950135039e+01,7.957097775947146090e+01,-2.363468324107004293e+01,0.000000000000000000e+00
8.016070141076265543e+01,-2.321361538242307176e+01,8.023111347977491903e+01,-2.271859806905169776e+01,8.009028934175039183e+01,-2.370863269579444577e+01,0.000000000000000000e+00
8.067666351346846909e+01,-2.328692496739548901e+01,8.074692287624090170e+01,-2.279188595686923335e+01,8.060640415069603648e+01,-2.378196397792174466e+01,0.000000000000000000e+00
8.118944252526446803e+01,-2.335962144179575972e+01,8.125955017566630545e+01,-2.286456092291434672e+01,8.111933487486263061e+01,-2.385468196067717273e+01,0.000000000000000000e+00
8.169905116495368702e+01,-2.343170968221669526e+01,8.176900812770962546e+01,-2.293662784720154946e+01,8.162909420219774859e+01,-2.392679151723184106e+01,0.000000000000000000e+00
8.220550215133918925e+01,-2.350319456525110340e+01,8.227530948264703170e+01,-2.300809160980074708e+01,8.213569482003134681e+01,-2.399829752070145972e+01,0.000000000000000000e+00
8.270880820322405214e+01,-2.357408096749179904e+01,8.277846699138369502e+01,-2.307895709083856062e+01,8.263914941506440925e+01,-2.406920484414503747e+01,0.000000000000000000e+00
8.320898203941133886e+01,-2.364437376553158998e+01,8.327849340546524104e+01,-2.314922917049967310e+01,8.313947067335743668e+01,-2.413951836056350686e+01,0.000000000000000000e+00
8.370603637870408420e+01,-2.371407783596328755e+01,8.377540147708941731e+01,-2.321891272902824355e+01,8.363667128031875109e+01,-2.420924294289833156e+01,0.000000000000000000e+00
8.419998393990533714e+01,-2.378319805537969955e+01,8.426920395911803041e+01,-2.328801264672937066e+01,8.413076392069264386e+01,-2.427838346403002845e+01,0.000000000000000000e+00
8.469083744181823192e+01,-2.385173930037364087e+01,8.475991360508902517e+01,-2.335653380397059564e+01,8.462176127854743868e+01,-2.434694479677668610e+01,0.000000000000000000e+00
8.517860960324573227e+01,-2.391970644753791575e+01,8.524754316922850705e+01,-2.342448108118346539e+01,8.510967603726295749e+01,-2.441493181389236611e+01,0.000000000000000000e+00
8.566331314299098665e+01,-2.398710437346533908e+01,8.573210540646350353e+01,-2.349185935886516319e+01,8.559452087951846977e+01,-2.448234938806551497e+01,0.000000000000000000e+00
8.614496077985697298e+01,-2.405393795474872576e+01,8.621361307243429906e+01,-2.355867351758017847e+01,8.607630848727964690e+01,-2.454920239191727305e+01,0.000000000000000000e+00
8.662356523264679709e+01,-2.412021206798087647e+01,8.669207892350748068e+01,-2.362492843796202990e+01,8.655505154178611349e+01,-2.461549569799972303e+01,0.000000000000000000e+00
8.709913922016353638e+01,-2.418593158975461321e+01,8.716751571678889832e+01,-2.369062900071510214e+01,8.703076272353817444e+01,-2.468123417879412429e+01,0.000000000000000000e+00
8.757169546121023984e+01,-2.425110139666273312e+01,8.763993621013678137e+01,-2.375578008661647189e+01,8.750345471228369831e+01,-2.474642270670899435e+01,0.000000000000000000e+00
8.804124667458991382e+01,-2.431572636529805820e+01,8.810935316217528168e+01,-2.382038657651788682e+01,8.797314018700454596e+01,-2.481106615407822957e+01,0.000000000000000000e+00
8.850780557910570678e+01,-2.437981137225339268e+01,8.857577933230811595e+01,-2.388445335134772662e+01,8.843983182590329761e+01,-2.487516939315905873e+01,0.000000000000000000e+00
8.897138489356059665e+01,-2.444336129412154790e+01,8.903922748073223659e+01,-2.394798529211311688e+01,8.890354230638895672e+01,-2.493873729612997892e+01,0.000000000000000000e+00
8.943199733675771768e+01,-2.450638100749533521e+01,8.949971036845209937e+01,-2.401098727990206427e+01,8.936428430506333598e+01,-2.500177473508860615e+01,0.000000000000000000e+00
8.988965562750006200e+01,-2.456887538896756595e+01,8.995724075729359015e+01,-2.407346419588570541e+01,8.982207049770653384e+01,-2.506428658204942650e+01,0.000000000000000000e+00
9.034437248459072123e+01,-2.463084931513104792e+01,9.041183140991876144e+01,-2.413542092132061612e+01,9.027691355926268102e+01,-2.512627770894147972e+01,0.000000000000000000e+00
9.079616062683277278e+01,-2.469230766257859244e+01,9.086349508984029910e+01,-2.419686233755120952e+01,9.072882616382524645e+01,-2.518775298760597536e+01,0.000000000000000000e+00
9.124503277302925142e+01,-2.475325530790301443e+01,9.131224456143634427e+01,-2.425779332601225491e+01,9.117782098462215856e+01,-2.524871728979377394e+01,0.000000000000000000e+00
9.169100164198320613e+01,-2.481369712769711455e+01,9.175809258996567053e+01,-2.431821876823142148e+01,9.162391069400074173e+01,-2.530917548716280763e+01,0.000000000000000000e+00
9.213407995249775695e+01,-2.487363799855371838e+01,9.220105194158288953e+01,-2.437814354583201393e+01,9.206710796341262437e+01,-2.536913245127542282e+01,0.000000000000000000e+00
9.257428042337588181e+01,-2.493308279706562303e+01,9.264113538335378450e+01,-2.443757254053569739e+01,9.250742546339797912e+01,-2.542859305359554867e+01,0.000000000000000000e+00
