x_central,y_central,x_border1,y_border1,x_border2,y_border2,is_curve
668.1167837245304,622.2588093589069,672.8038155752498,629.8502504712038,663.429751873811,614.6673682466098,1
664.6384188284399,624.4312485195073,669.3203542242788,632.0258338722649,659.9564834326007,616.8366631667498,0
660.9846316508664,626.6961987517625,665.6627393050615,634.2931425127031,656.3065239966714,619.0992549908219,0
657.1878111719599,629.0365337856168,661.8633461467015,636.635061171308,652.5122761972182,621.4380063999256,0
653.2803463718698,631.4351273510151,657.954573803694,639.0344591405025,648.6061189400456,623.8357955615278,0
649.2946262307455,633.8748531779019,653.9688520718943,641.474185945788,644.6204003895967,626.2755204100157,0
645.2630397287371,636.338584996222,649.9340460683251,643.9398970873456,640.5920333891493,628.7372729050985,0
641.217975845994,638.8091965359197,645.8889931603442,646.4105018830409,636.5469585316439,631.2078911887986,0
637.1918235626661,641.2695615269402,641.8675793526844,648.8679530358874,632.5160677726477,633.6711700179928,0
633.2169718589026,643.7025536992273,637.9025292171814,651.2949049801817,628.5314145006239,636.1102024182729,0
629.3258097148534,646.0910467827265,634.0269558010145,653.6737554813185,624.6246636286924,638.5083380841344,0
625.5507261106685,648.4179145073819,630.2745225455765,655.9865334681092,620.8269296757604,640.8492955466545,0
621.9241100264969,650.6660306031386,626.6797811986612,658.214662097216,617.1684388543327,643.1173991090612,0
618.4783504424888,652.8182687999408,623.278901686058,660.3384385778779,613.6777991989196,645.2980990220038,0
615.2458363387934,654.8575028277334,620.1216342229651,662.3291051139795,610.3700384546216,647.3859005414873,0
612.2589566955608,656.7666064164612,617.2391899367856,664.1690062026203,607.2787234543359,649.364206630302,0
609.5501004929403,658.5284532960682,614.666463099937,665.8374258233703,604.4337378859435,651.2194807687662,0
607.1516567110816,660.1259171964997,612.4295517063671,667.3191132976688,601.8737617157961,652.9327210953307,0
605.0960143301345,661.5418718477002,610.5545760444878,668.5989498366223,599.6374526157813,654.4847938587782,0
603.4155623302486,662.7591909796142,609.0683729085879,669.6616527358681,597.7627517519094,655.8567292233604,0
600.1602721944788,665.3677107992387,606.0158505625137,672.0990143659286,594.3046938264438,658.6364072325489,1
596.777371904773,668.4019445603686,602.8394706483837,674.9478749414408,590.7152731611623,661.8560141792965,1
593.4442660327084,671.6911917370279,599.7119794140247,678.0405235680789,587.176552651392,665.3418599059769,1
590.1706249553846,675.1906022923998,596.638242291603,681.3361837720792,583.7030076191661,669.0450208127205,1
586.9661190498999,678.8553261896667,593.6224953954493,684.7959406088614,580.3097427043507,672.9147117704721,1
