x_central,y_central,x_border1,y_border1,x_border2,y_border2
-4.205864499999999850e+01,-4.285778100000000279e+01,-4.729370965678495509e+01,-3.741611773962813459e+01,-3.706623332028758000e+01,-4.804721513295429247e+01
-4.566328399999999732e+01,-4.632556600000000202e+01,-5.089112876942260755e+01,-4.089360870388466651e+01,-4.065109909571738456e+01,-5.153344334929323622e+01
-4.926723700000000150e+01,-4.979409600000000324e+01,-5.448789115585878307e+01,-4.437187328372262130e+01,-4.423593299487185249e+01,-5.501965778874400570e+01
-5.287048399999999759e+01,-5.326339399999999813e+01,-5.808398200717894611e+01,-4.785093951712985216e+01,-4.782001620329171487e+01,-5.850659674588085579e+01
-5.647300200000000103e+01,-5.673348699999999667e+01,-6.167937506045721818e+01,-5.133083130531193206e+01,-5.140263441999722005e+01,-6.199500974571314060e+01
-6.007477000000000089e+01,-6.020439999999999969e+01,-6.527404837488251133e+01,-5.481157278410673683e+01,-5.498515468522047200e+01,-6.548348182807973217e+01
-6.367576799999999793e+01,-6.367615800000000092e+01,-6.886798552386349570e+01,-5.829319244327526661e+01,-5.856685922100394492e+01,-6.897275427382501789e+01
-6.727597199999999589e+01,-6.714878699999999867e+01,-7.246115779558111569e+01,-6.177571178506919125e+01,-6.214703369999166682e+01,-7.246357654566477891e+01
-7.087536299999999301e+01,-7.062231199999999376e+01,-7.605354975299881914e+01,-6.525915929370236768e+01,-6.572704372257177852e+01,-7.595453035802520958e+01
-7.447391799999999762e+01,-7.409675900000000581e+01,-7.964513518878430887e+01,-6.874355792154034361e+01,-6.930617469082658033e+01,-7.944636394714268590e+01
-7.807161700000000337e+01,-7.757215300000000013e+01,-8.323589613788584529e+01,-7.222893468273117890e+01,-7.288370907854692859e+01,-8.293981882403602413e+01
-8.166843699999999728e+01,-8.104851899999999887e+01,-8.682511352376977243e+01,-7.571603259784184559e+01,-7.646101399655439934e+01,-8.643348201409635578e+01
-8.526435700000000395e+01,-8.452588299999999322e+01,-9.041415549671944518e+01,-7.920343887693151430e+01,-8.003737410777208083e+01,-8.992809910492921688e+01
-8.885935600000000534e+01,-8.800427000000000533e+01,-9.400230739670607250e+01,-8.269189887863440447e+01,-8.361207099367723572e+01,-9.342441170132298112e+01
-9.245341200000000015e+01,-9.148370599999999797e+01,-9.758954627961379913e+01,-8.618143774369910659e+01,-8.718647397552473421e+01,-9.692100899379541090e+01
-9.604650399999999877e+01,-9.496421700000000499e+01,-1.011758486628092157e+02,-8.967207912102230694e+01,-9.075986871388074917e+01,-1.004186375330684768e+02
-9.963861099999999738e+01,-9.844582599999999672e+01,-1.047611986170809786e+02,-9.316385098062244197e+01,-9.433222844803053420e+01,-1.039173146650850299e+02
-1.032297099999999972e+02,-1.019285610000000020e+02,-1.083451732337532292e+02,-9.665639333345913542e+01,-9.790324957596263289e+01,-1.074181894347088360e+02
-1.068200319999999977e+02,-1.054121679999999941e+02,-1.119262470001596768e+02,-1.001477473887509007e+02,-1.014763995857341712e+02,-1.109213619175534120e+02
-1.104109250000000060e+02,-1.088951480000000060e+02,-1.155052810768194576e+02,-1.036359446228170356e+02,-1.050528758129491251e+02,-1.144265772826667700e+02
