x_central,y_central,x_border1,y_border1,x_border2,y_border2,curva
138.8714480024007,40.45541071326135,138.38169580957944,40.55612213082037,139.36120019522198,40.35469929570233,1
138.9335582021987,41.15564468967833,138.43356407821594,41.15806873231875,139.43355232618146,41.15322064703791,1
138.8827289765416,42.04914981416759,138.38550628658572,41.99652285726297,139.3799516664975,42.10177677107222,1
138.72953622792886,43.106702557857346,138.23725384860188,43.01919222130119,139.22181860725584,43.1942128944135,1
138.4638244085846,44.38863612770265,137.97687803471624,44.27513181511294,138.95077078245296,44.50214044029235,1
138.1322361747076,45.693038173146604,137.64995297582243,45.56111806068041,138.61451937359277,45.8249582856128,1
137.73076754697954,47.07172985625619,137.25290073254135,46.92461320981976,138.20863436141772,47.21884650269262,1
137.26999442789972,48.49548764815964,136.79645482402282,48.33498766822157,137.74353403177662,48.655987628097705,1
136.7604927199672,49.93508801998509,136.29138811590826,49.762053715725216,137.22959732402614,50.10812232424496,1
136.17253965934896,51.46189610955197,135.70858404409822,51.27549550044002,136.6364952745997,51.64829671866392,1
135.59574340108026,52.841349630340545,135.1373169258456,52.64173708864054,136.05416987631492,53.04096217204055,1
135.00270168306366,54.146887749516296,134.5510202921476,53.93244913102576,135.45438307397973,54.36132636800683,1
134.40399040779837,55.34928693820743,133.96112437982802,55.11718850807536,134.84685643576873,55.5813853683395,1
133.76823801163917,56.48991784934751,133.3383966552257,56.234503659615186,134.19807936805265,56.74533203907984,1
133.76823801163917,56.48991784934751,133.3437690595281,56.225671546263186,134.19270696375023,56.75416415243184,0
133.0070813485255,57.712592934724626,132.58261239641445,57.4483466316403,133.43155030063656,57.97683923780895,0
133.0070813485255,57.712592934724626,132.58261922931666,57.44833565600419,133.43154346773434,57.97685021344506,0
132.2458808168426,58.935268020101724,131.82141869763376,58.67101074138129,132.67034293605144,59.19952529882216,0
132.2458808168426,58.935268020101724,131.8214251286588,58.67100041185505,132.6703365050264,59.1995356283484,0
131.4846389970946,60.157943105478864,131.0601833089108,59.89367549723219,131.9090946852784,60.42221071372554,0
131.4846389970946,60.157943105478864,131.0601893380481,59.89366581372772,131.9090886561411,60.42222039723001,0
130.72335846978555,61.38061819085599,130.29890881073905,61.11634089910485,131.14780812883205,61.64489548260713,0
130.72335846978555,61.38061819085599,130.29891443797868,61.11633186153963,131.14780250159242,61.644904520172354,0
129.9620418154194,62.60329327623311,129.53759778361254,62.33900694691675,130.38648584722628,62.86757960554947,0
129.9620418154194,62.60329327623311,129.53762216881657,62.338967788287796,130.38646146202225,62.867618764178424,0
120.82436335606229,77.27539430075855,120.39994370945946,77.01106881281324,121.24878300266512,77.53971978870386,0
120.82436335606229,77.27539430075855,120.39995590236536,77.01104923602972,121.24877080975922,77.53973936548738,0
120.06281187582572,78.49806938613568,119.63840442212879,78.23372432140687,120.48721932952265,78.7624144508645,0
120.06281187582572,78.49806938613568,119.64872725884386,78.21783032751074,120.47689649280757,78.77830844476063,0
115.78193625649386,84.82354289391796,115.36785163951201,84.54330383529302,116.19602087347572,85.1037819525429,0
115.78193625649386,84.82354289391796,115.37569244782809,84.53205366955328,116.18818006515964,85.11503211828264,0
115.33649093392374,85.44435282192698,114.93024712525796,85.1528635975623,115.74273474258952,85.73584204629167,0
115.33649093392374,85.44435282192698,114.93121442150601,85.15152019313962,115.74176744634147,85.73718545071435,0
113.99487525488308,87.30113130203745,113.58959874246534,87.00829867325008,114.40015176730083,87.59396393082481,0
113.99487525488308,87.30113130203745,113.58987273586146,87.00791984321269,114.3998777739047,87.5943427608622,0
113.5475358423245,87.91902526044568,113.14253332330289,87.62581380162092,113.95253836134613,88.21223671927044,0
113.5475358423245,87.91902526044568,113.13985710889179,87.62954633149455,113.95521457575722,88.2085041893968,1
113.13208814732359,88.51269051355952,112.71980719536373,88.22980464142896,113.54436909928344,88.79557638569008,1
112.77196236103485,89.05198208069142,112.35194076771226,88.78072231378383,113.19198395435744,89.32324184759901,1
112.46846298409454,89.54292192994362,112.03709402775166,89.29009625184968,112.89983194043742,89.79574760803756,1
112.222894517139,89.99153202941832,111.7762807983787,89.76672948002197,112.66950823589929,90.21633457881468,1
112.0255530844815,90.4320542925166,111.55904246597007,90.2521436402025,112.49206370299294,90.61196494483069,1
111.904134135896,90.81213795679766,111.41871476132906,90.69227123583212,112.38955351046295,90.93200467776319,1
111.84465277782093,91.16838791618646,111.34628762193749,91.12798777508179,112.34301793370436,91.20878805729113,1
111.84841351089261,91.50682613878531,111.35130598946591,91.56053006919086,112.34552103231931,91.45312220837977,1
111.91672083574733,91.83347459269629,111.43954494453091,91.98281704761723,112.39389672696375,91.68413213777535,1
112.06301627590247,92.17721369415493,111.62277462246135,92.4142522702885,112.50325792934359,91.94017511802136,1
112.26917703142365,92.49859710227234,111.86764485610725,92.79654325879342,112.67070920674006,92.20065094575126,1
112.54389105925358,92.82668678658723,112.17737900825554,93.1667881192415,112.91040311025162,92.48658545393296,1
112.88846286002851,93.16750471520179,112.55011683867079,93.5356378023203,113.22680888138623,92.79937162808328,1
113.33664973817339,93.55363288560189,113.01997560045338,93.94056633013632,113.6533238758934,93.16669944106745,1
113.33664973817339,93.55363288560189,113.09087950039881,93.98906025064022,113.58241997594797,93.11820552056355,0
113.58580127703274,93.69426261598636,113.34003103925816,94.1296899810247,113.83157151480732,93.25883525094802,0
113.58580127703274,93.69426261598636,113.34221472467043,94.13091532868633,113.82938782939506,93.2576099032864,0
113.82695841427855,93.82879203474583,113.58337186191623,94.2654447474458,114.07054496664087,93.39213932204586,0
113.82695841427855,93.82879203474583,113.58411751952572,94.26585987826174,114.06979930903138,93.39172419122993,0
114.05614201263265,93.956129588658,113.81330111787982,94.3931974321739,114.29898290738548,93.5190617451421,0
114.05614201263265,93.956129588658,113.73325908282241,94.3378973369516,114.37902494244288,93.5743618403644,1
114.36635540423276,94.2440657026165,114.00663554899297,94.59134315041042,114.72607525947255,93.89678825482257,1
114.61614811344167,94.53648839893616,114.21506414763478,94.83503764507927,115.01723207924856,94.23793915279305,1
114.80513421724004,94.83386806903077,114.36301023226619,95.06737691663797,115.24725820221389,94.60035922142357,1
114.93292779260871,95.13667510431418,114.45637813006137,95.28800394864336,115.40947745515605,94.985346259985,1
115.00150605336049,95.46766834628411,114.503931489916,95.51685730656001,115.49908061680497,95.41847938600822,1
115.00131600860168,95.78321415357333,114.50370931260164,95.73435132418402,115.49892270460171,95.83207698296263,1
114.93874810042537,96.10563209967931,114.45827516999724,95.96726388394393,115.4192210308535,96.2440003154147,1
114.81341640581238,96.43539257601597,114.36093367296615,96.22265006386569,115.2658991386586,96.64813508816626,1
114.62493500174335,96.77296597399699,114.2046601974973,96.5020986837681,115.0452098059894,97.04383326422588,1
114.35247534129547,97.14385612767916,113.9662949250764,96.826264115612,114.73865575751455,97.46144813974631,1
114.03195615640172,97.49910980746694,113.67485682004283,97.1491382886657,114.3890554927606,97.84908132626818,1
113.64710192706423,97.86362118252715,113.31567430277869,97.48924739890917,113.97852955134977,98.23799496614514,1
113.19752673026373,98.23786064427361,112.88836621685402,97.8448978254876,113.50668724367344,98.63082346305961,1
112.64358010507026,98.65016111319733,112.35422474514661,98.24239466572591,112.9329354649939,99.05792756066874,1
112.64358010507026,98.65016111319733,112.35852065027015,98.23938001914713,112.92863955987036,99.06094220724752,0
112.28531152146356,98.8987797779659,112.00025206666345,98.4879986839157,112.57037097626366,99.30956087201609,0
112.28531152146356,98.8987797779659,112.00052393555353,98.4878101551085,112.57009910737358,99.30974940082329,0
109.78472910173097,100.63159600348968,109.49994151582095,100.22062638063228,110.069516687641,101.04256562634707,0
109.78472910173097,100.63159600348968,109.49971612940999,100.22078265705512,110.06974207405196,101.04240934992423,0
109.42665663643373,100.88001854994882,109.14164366411275,100.46920520351426,109.71166960875472,101.29083189638337,0
109.42665663643373,100.88001854994882,109.14708944436941,100.4654800292764,109.70622382849805,101.29455707062122,1
108.99899054650457,101.16200756952456,108.72896536032589,100.74119122142345,109.26901573268326,101.58282391762567,1
108.60926492477756,101.40453416416804,108.35167561288736,100.97599274679985,108.86685423666776,101.83307558153624,1
108.25456182885782,101.60953085300339,108.01272292649608,101.17190778996344,108.49640073121955,102.04715391604334,1
107.93196331635055,101.7789301551549,107.71012340393396,101.33083747137285,108.15380322876713,102.22702283893695,1
107.61863319401216,101.92312276967475,107.42423140026534,101.46246243647032,107.81303498775898,102.38378310287918,1
107.35325470080207,102.02493220794999,107.19141955240418,101.55184724227993,107.51508984919995,102.49801717362004,1
107.11101853936299,102.09707985399412,106.98964719392791,101.61203449889082,107.23238988479807,102.58212520909741,1
106.88900676730015,102.1414982269314,106.81649988584523,101.64678340792788,106.96151364875506,102.63621304593492,1
106.68430144221858,102.16011984588592,106.66814699187503,101.66038088029077,106.70045589256213,102.65985881148106,1
106.48086404786812,102.15364064479937,106.52997602759955,101.65605847726634,106.4317520681367,102.65122281233239,1
106.30272545947645,102.12497371047297,106.41217200200063,101.6370992857185,106.19327891695227,102.61284813522744,1
106.1329310664247,102.07644561661667,106.29685221737545,101.60407938553004,105.96900991547396,102.54881184770329,1
105.96856292631801,102.00998888235462,106.17743589383778,101.55570693968082,105.75968995879825,102.46427082502842,1
105.7951605658545,101.92108550028604,106.03907956260811,101.48461840757146,105.5512415691009,102.35755259300062,1
105.7951605658545,101.92108550028604,106.06545914561008,101.50044470604216,105.52486198609893,102.34172629452992,0
105.72038099853457,101.87303307380266,105.99067957829014,101.45239227955878,105.45008241877899,102.29367386804654,0
105.72038099853457,101.87303307380266,105.99109919397762,101.45266221532641,105.44966280309151,102.2934039322789,0
105.6455007915558,101.8248103340505,105.91621898699886,101.40443947557425,105.37478259611275,102.24518119252674,0
105.6455007915558,101.8248103340505,105.91903339694133,101.40626533791387,105.37196818617028,102.24335533018713,1
105.53013035350934,101.7435808825879,105.83333863290811,101.34600731794353,105.22692207411056,102.14115444723228,1
105.42450816938005,101.65639208638663,105.75770005100239,101.28358762018354,105.0913162877577,102.02919655258972,1
105.32855612333437,101.56354956023507,105.69038554120984,101.21847062381632,104.9667267054589,101.90862849665383,1
105.24219609953873,101.4653589189217,105.63078002030251,101.15071223369547,104.85361217877495,101.78000560414792,1
105.16022296239629,101.35456710331444,105.5748316017037,101.0751039103683,104.74561432308887,101.63403029626058,1
105.09348363151538,101.24627042151569,105.52949908214786,101.00154501047352,104.6574681808829,101.49099583255786,1
105.03609639568134,101.13356429854807,105.49045381633964,100.92485556779458,104.58173897502304,101.34227302930155,1
104.9879831390607,101.01675434920001,105.45747604129133,100.84477640074422,104.51849023683008,101.1887322976558,1
104.94906574581978,100.89614618825993,105.43047402915404,100.76106819324534,104.46765746248552,101.03122418327453,1
104.91748438348445,100.7630555201263,105.40819924803263,100.66714451079233,104.42676951893627,100.85896652946028,1
104.89736706835548,100.6355518332383,105.39373765725544,100.57541666486647,104.40099647945551,100.69568700161012,1
104.88620568940314,100.50518860875124,105.38555800028539,100.479747114759,104.3868533785209,100.53063010274349,1
104.88392213079382,100.37227146145358,105.38385910705038,100.38020996077279,104.38398515453726,100.36433296213437,1
104.89123837515316,100.22737337329372,105.389557359631,100.26833908711615,104.39291939067533,100.18640765947129,1
104.89123837515316,100.22737337329372,105.38600112493187,100.29955246605203,104.39647562537446,100.1551942805354,0
105.07487392622525,98.96861509948485,105.56963667600395,99.04079419224317,104.58011117644655,98.89643600672653,0
105.07487392622525,98.96861509948485,105.56965602884185,99.0406614104959,104.58009182360865,98.8965687884738,0
105.25872623963929,97.70599897208905,105.75350834225588,97.7780452831001,104.76394413702269,97.633952661078,0
105.25872623963929,97.70599897208905,105.7535395968728,97.77783031276498,104.76391288240578,97.63416763141312,0
105.81129989848569,93.89957096058691,106.3061132557192,93.97140230126284,105.31648654125217,93.82773961991099,0
105.81129989848569,93.89957096058691,106.30613719045934,93.97123723209721,105.31646260651203,93.82790468907662,0
105.99573540581989,92.6260909110501,106.49057269779354,92.6977571825604,105.50089811384623,92.5544246395398,0
105.99573540581989,92.6260909110501,106.49058976053539,92.69763926965531,105.50088105110439,92.55454255244489,0
107.28728973595746,83.69323351110805,107.78214409067296,83.76478186971326,106.79243538124196,83.62168515250283,0
107.28728973595746,83.69323351110805,107.78213626981812,83.76483594071827,106.79244320209679,83.62163108149782,0
107.47152912498225,82.4199495798807,107.96637565884292,82.49155200949092,106.97668259112159,82.34834715027047,0
107.47152912498225,82.4199495798807,107.96744052647082,82.48376087883031,106.97561772349368,82.35613828093108,1
107.64054695403289,81.00597328280776,108.13762958258397,81.05990713481877,107.1434643254818,80.95203943079675,1
107.76138832766226,79.74774816072672,108.25971617546406,79.78860591525657,107.26306047986046,79.70689040619686,1
107.83505497554502,78.63390929701188,108.33447463195488,78.65799262716921,107.33563531913516,78.60982596685456,1
107.86254862735585,77.65309177503757,108.36254195845284,77.65567418835442,107.36255529625886,77.65050936172071,1
107.84190630065967,76.73691697307495,108.34117245749803,76.709837374927,107.34264014382131,76.7639965712229,1
107.77694251393453,75.99549046758281,108.27304889155356,75.93321316765957,107.2808361363155,76.05776776750605,1
107.66888247228101,75.35217877419504,108.15759549391127,75.24653984912942,107.18016945065075,75.45781769926066,1
107.51872790537385,74.79561697628594,107.99347056079873,74.63871123668368,107.04398524994897,74.95252271588821,1
107.32748054288763,74.31444015722977,107.7795102497069,74.10073675493379,106.87545083606835,74.52814355952574,1
107.07811031111399,73.86963596080173,107.4956150026011,73.59451810862515,106.66060561962688,74.14475381297831,1
106.80492878254132,73.50846054938927,107.18359525683441,73.18194607613205,106.42626230824824,73.83497502264649,1
106.49373119953322,73.18776358719361,106.83272656693305,72.82022836319263,106.15473583213338,73.5552988111946,1
106.14551929176433,72.89618015758909,106.44968730748644,72.49934036849068,105.84135127604222,73.2930199466875,1
105.73249861557028,72.60316459495131,106.00968161538181,72.18702809737452,105.45531561575875,73.0193010925281,1
105.73249861557028,72.60316459495131,106.00572678419016,72.1844207975374,105.4592704469504,73.02190839236522,0
105.52606259069047,72.46846615317517,105.79929075931035,72.04972235576126,105.25283442207059,72.88720995058908,0
105.52606259069047,72.46846615317517,105.79962898531117,72.04994324133612,105.25249619606977,72.88698906501422,0
105.1170096869567,72.20108980431088,105.39057608157741,71.78256689247183,104.843443292336,72.61961271614993,0
105.1170096869567,72.20108980431088,105.3903158029572,71.78239687750566,104.84370357095621,72.6197827311161,0
104.91275676852139,72.0677616101967,105.18606288452189,71.64906868339148,104.63945065252089,72.48645453700192,0
104.91275676852139,72.0677616101967,105.1832044310393,71.64721665203098,104.64230910600348,72.48830656836242,0
103.861506719034,71.39171470228521,104.1319543815519,70.97116974411949,103.59105905651609,71.81225966045093,0
103.861506719034,71.39171470228521,104.12737440412128,70.9682594224429,103.59563903394671,71.81516998212753,0
103.63953347913971,71.25234812864373,103.905401164227,70.82889284880142,103.37366579405243,71.67580340848605,0
103.63953347913971,71.25234812864373,103.90338214584011,70.8276318926927,103.37568481243932,71.67706436459477,0
103.41174378306825,71.11083715611883,103.67559244976864,70.6861209201678,103.14789511636785,71.53555339206987,0
103.41174378306825,71.11083715611883,103.7951605362394,70.78991412268606,103.0283270298971,71.43176018955161,1
102.83603985317039,70.40046390415584,103.22932255626412,70.09171041762123,102.44275715007666,70.70921739069045,1
102.27605619669305,69.66875435105949,102.67635412719198,69.36915200320776,101.87575826619411,69.96835669891122,1
101.72586069428706,68.92180747378461,102.1302309814646,68.62772471188254,101.32149040710952,69.21589023568669,1
101.17952122660337,68.1657222492861,101.58524015968027,67.87350290129056,100.77380229352647,68.45794159728165,1
100.59169695862536,67.35241930953946,100.99594328762984,67.0581661778885,100.18745062962088,67.64667244119042,1
100.03447419340628,66.59680624401314,100.43458893861518,66.29695929861195,99.63435944819739,66.89665318941432,1
99.46288738205143,65.85078740333881,99.85605580782976,65.54188840856708,99.0697189562731,66.15968639811055,1
98.87100440521175,65.12046176447132,99.25415967539955,64.79922658749453,98.48784913502395,65.4416969414481,1
98.25289314353806,64.4119283043655,98.62263955573458,64.07534608459179,97.88314673134154,64.74851052413922,1
97.55478613963461,63.68389709892636,97.90598361321237,63.32800338648878,97.20358866605686,64.03979081136394,1
96.86347406134473,63.03990617304806,97.19310162859787,62.663946511772046,96.53384649409159,63.41586583432407,1
96.12771361736286,62.43643999800706,96.43144340406606,62.03926470085324,95.82398383065966,62.83361529516088,1
95.34157268833984,61.87959755075823,95.61509297436515,61.46104450378254,95.06805240231452,62.298150597733915,1
94.43663234929147,61.34164784845221,94.67468110553439,60.90195160142342,94.19858359304855,61.781344095481,1
94.43663234929147,61.34164784845221,94.52697997059046,60.849878281148975,94.34628472799248,61.83341741575545,0
93.93219971423491,61.24897377564844,94.0225473355339,60.7572042083452,93.84185209293592,61.740743342951674,0
93.93219971423491,61.24897377564844,94.02092886108122,60.7569096146898,93.84347056738861,61.74103793660707,0
93.42777482069066,61.158015738052235,93.51650396753696,60.6659515770936,93.33904567384435,61.65007989901087,0
93.42777482069066,61.158015738052235,93.51387929153975,60.665485515527976,93.34167034984156,61.650545960576494,0
91.91457239417178,60.89347665341455,92.00067686502088,60.40094643089029,91.82846792332269,61.38600687593881,0
91.91457239417178,60.89347665341455,91.99866692791859,60.40059927576986,91.83047786042498,61.38635403105924,0
91.41020427171708,60.807421573554194,91.49429880546388,60.314544195909505,91.32610973797027,61.30029895119888,0
91.41020427171708,60.807421573554194,91.49295923412359,60.31431751131469,91.32744930931057,61.3005256357937,0
88.88872493001348,60.38425546296937,88.97147989241999,59.89115140072987,88.80596996760697,60.877359525208874,0
88.88872493001348,60.38425546296937,88.97144767306295,59.89114599461334,88.80600218696401,60.8773649313254,0
88.38451937931528,60.299671270429776,88.46724212236475,59.806561802073745,88.3017966362658,60.79278073878581,0
88.38451937931528,60.299671270429776,88.48058577918009,59.80898680275527,88.28845297945047,60.79035573810428,1
87.62249035935379,60.13489726557094,87.73875881679935,59.648603480083985,87.50622190190823,60.6211910510579,1
86.89532062723151,59.943847274614804,87.0334221259751,59.46329761428325,86.75721912848793,60.42439693494636,1
86.20366476987682,59.72737131873597,86.36452392524093,59.25395360451781,86.04280561451272,60.20078903295413,1
85.5481773742182,59.48631941910915,85.73272919868431,59.021625300267274,85.36362554975209,59.95101353795103,1
84.88674905693594,59.2017434742828,85.09770727130294,58.74842611106903,84.67579084256894,59.65506083749657,1
84.30826436739197,58.91248828404735,84.54476931643437,58.47195972756269,84.07175941834957,59.35301684053201,1
83.76795865653848,58.60126792938604,84.03077974389254,58.17591504525096,83.50513756918443,59.02662081352112,1
83.26648651130398,58.26893243147355,83.55623135130145,57.86144264301887,82.97674167130651,58.676422219928234,1
82.80450251861679,57.9163318114845,83.12153800467978,57.5296943836832,82.4874670325538,58.302969239285794,1
82.35408311655988,57.51702307297179,82.70038347697155,57.15636248408143,82.0077827561482,57.87768366186215,1
81.97597833246509,57.1251487215507,82.34914647011568,56.79236419510395,81.6028101948145,57.45793324799745,1
81.63937221791211,56.71562002737522,82.03841532116287,56.41434838624714,81.24032911466135,57.016891668503305,1
81.34491935982939,56.289287011620004,81.76820518185608,56.02314961689465,80.9216335378027,56.55542440634536,1
81.07695505149779,55.81481970676627,81.52289041300709,55.588674502626155,80.63101968998849,56.04096491090639,1
81.07695505149779,55.81481970676627,81.54916902844997,55.65046046616504,80.60474107454561,55.9791789473675,0
81.00564927274213,55.609953918613996,81.47786324969431,55.44559467801277,80.53343529578996,55.774313159215225,0
81.00564927274213,55.609953918613996,81.47850403038241,55.44744737050916,80.53279451510186,55.77246046671883,0
80.93562858501403,55.406210649732806,81.4084833426543,55.24370410162797,80.46277382737375,55.56871719783764,0
80.93562858501403,55.406210649732806,81.40982176154162,55.24765204436978,80.46143540848644,55.56476925509583,0
80.59802768859998,54.39656477713816,81.07222086512758,54.23800617177513,80.12383451207239,54.555123382501186,0
80.59802768859998,54.39656477713816,81.07296534277236,54.24025027157571,80.1230900344276,54.55287928270061,0
80.53165325312493,54.19489623353045,81.00659090729731,54.038581727968,80.05671559895255,54.3512107390929,0
80.53165325312493,54.19489623353045,81.00664124647523,54.03873475885421,80.05666525977463,54.35105770820669,0
80.46520914403993,53.99279674574281,80.94019713739023,53.83663527106657,79.99022115068964,54.14895822041905,0
80.46520914403993,53.99279674574281,80.94016336974471,53.836532599230665,79.99025491833515,54.14906089225495,0
80.39850182353965,53.79004439042507,80.87345604924442,53.63378024391292,79.92354759783487,53.94630853693721,0
80.39850182353965,53.79004439042507,80.86917294258193,53.62131769514691,79.92783070449737,53.958771085703226,1
80.27534778740983,53.47183771775909,80.73656275244059,53.27875546577389,79.81413282237907,53.66491996974428,1
80.13799170475446,53.16709940221367,80.58808490534727,52.9493469951544,79.68789850416164,53.384851809272945,1
79.98719991725731,52.875653893866996,80.42492983797881,52.63400845835217,79.54946999653582,53.11729932938182,1
79.82373876660212,52.5973256427973,80.24798530639401,52.33272240495882,79.39949222681022,52.86192888063578,1
79.63541335714751,52.31347349752846,80.04412769861518,52.02545858979165,79.22669901567984,52.60148840526528,1
79.44814635239868,52.06175826216392,79.84150800278506,51.75310536325432,79.0547847020123,52.37041116107352,1
79.25056374823468,51.82262109503081,79.62790128014765,51.494571728304045,78.87322621632171,52.15067046175758,1
79.04343188633933,51.59588644620738,79.40422193503704,51.24972096444944,78.68264183764163,51.94205192796532,1
78.82751710839631,51.38137876577177,79.1713757932653,51.018389503065336,78.48365842352732,51.744368028478206,1
78.58730415055427,51.16491785519566,78.9127399695808,50.78532395680616,78.26186833152775,51.54451175358516,1
78.35563401610341,50.97517902062347,78.663729503856,50.58138063257891,78.04753852835081,51.36897740866803,1
78.11753472934781,50.7971279653936,78.4082451300609,50.39032646230243,77.82682432863471,51.203929468484766,1
77.87377263197119,50.63058913958426,78.14712892083318,50.21192896791803,77.6004163431092,51.04924931125049,1
77.60718562233959,50.46473028893734,77.86266219103334,50.03492600458402,77.35170905364583,50.894534573290656,1
77.60718562233959,50.46473028893734,77.84643379956462,50.02568551935855,77.36793744511455,50.90377505851613,0
77.1324924365391,50.20605625997016,77.37174061376413,49.76701149039137,76.89324425931406,50.645101029548954,0
77.1324924365391,50.20605625997016,77.36989358973237,49.7660100209651,76.89509128334582,50.646102498975225,0
71.35351550051477,47.08834801187464,71.59091665370805,46.64830177286958,71.1161143473215,47.52839425087971,0
