x_central,y_central,x_border1,y_border1,x_border2,y_border2
2.304278530375742662e+02,7.079196502683949177e+01,2.314141736424876115e+02,6.399717000732343308e+01,2.299776466449983161e+02,7.389345164162853052e+01
2.321071230898081978e+02,7.096501316493709055e+01,2.330812508862558730e+02,6.423888274590238723e+01,2.316479310711206381e+02,7.413562939859288292e+01
2.337759311415024115e+02,7.113826920810053878e+01,2.347382424587596574e+02,6.447858615789746750e+01,2.333081149822140787e+02,7.437579462295616395e+01
2.354345393922549476e+02,7.131021622240564284e+01,2.363851875471656285e+02,6.471629519922255724e+01,2.349582370499272201e+02,7.461396221112143223e+01
2.370827691461372524e+02,7.148238840700528840e+01,2.380221253438794804e+02,6.495202482624534923e+01,2.365983359406710349e+02,7.485014705903836330e+01
2.387208772226584870e+02,7.165329920423566534e+01,2.396490950466422021e+02,6.518578999579668221e+01,2.382284503155201776e+02,7.508436406219308878e+01
2.403483135444199377e+02,7.182708330184382817e+01,2.412661358586301219e+02,6.541760566518092901e+01,2.398486188301143613e+02,7.531662811559834836e+01
2.419657482609437977e+02,7.199937200235798684e+01,2.428732869885552645e+02,6.564748679218624261e+01,2.414588801345576030e+02,7.554695411378312997e+01
2.435731178181176517e+02,7.217090380011467232e+01,2.444705876507678965e+02,6.587544833509532793e+01,2.430592728733158481e+02,7.577535695078192646e+01
2.451703929600478773e+02,7.234218255557300381e+01,2.460580770653603793e+02,6.610150525269642685e+01,2.446498356851124356e+02,7.600185152012352319e+01
2.467575655803268830e+02,7.251356743527685467e+01,2.476357944582736650e+02,6.632567250429497108e+01,2.462306072028224548e+02,7.622645271481965779e+01
2.483344960694191741e+02,7.268634918611648743e+01,2.492037790614047310e+02,6.654796504972527771e+01,2.478016260533652542e+02,7.644917542735315408e+01
2.499014193832036028e+02,7.285917889083933119e+01,2.507620701127158043e+02,6.676839784936294109e+01,2.493629308575941934e+02,7.667003454966544496e+01
2.514585526077878797e+02,7.303082222137196311e+01,2.523107068563461155e+02,6.698698586413750888e+01,2.509145602301863107e+02,7.688904497314420894e+01
2.530059712194010331e+02,7.320104041849855037e+01,2.538497285427243924e+02,6.720374405554558450e+01,2.524565527795286357e+02,7.710622158860992670e+01
2.545433207858110620e+02,7.337265487329453606e+01,2.553791744286845073e+02,6.741868738566446950e+01,2.539889471076036784e+02,7.732157928630240917e+01
2.560709214074164493e+02,7.354369597885713006e+01,2.568990837775816090e+02,6.763183081716624656e+01,2.555117818098719908e+02,7.753513295586668619e+01
2.575888126738785218e+02,7.371418361847305789e+01,2.584094958594110949e+02,6.784318931333230296e+01,2.570250954751541030e+02,7.774689748633848296e+01
2.590970279633839368e+02,7.388418219021109223e+01,2.599104499509292623e+02,6.805277783806859304e+01,2.585289266855102710e+02,7.795688776612907134e+01
2.605954909375883517e+02,7.405454466126840884e+01,2.614019853357751799e+02,6.826061135592097173e+01,2.600233140161166148e+02,7.816511868300953836e+01
2.620844637273708031e+02,7.422369425817321087e+01,2.628841413045961986e+02,6.846670483209179281e+01,2.615082960351426777e+02,7.837160512409484170e+01
2.635639060098918662e+02,7.439222272895881360e+01,2.643569571551728359e+02,6.867107323245623718e+01,2.629839113036231311e+02,7.857636197582674242e+01
2.650337671642392934e+02,7.456080103157515282e+01,2.658204721925482659e+02,6.887373152358016171e+01,2.644501983753312402e+02,7.877940412395663827e+01
2.664941972959711620e+02,7.472865141014760582e+01,2.672747257291579785e+02,6.907469467273770647e+01,2.659071957966474997e+02,7.898074645352747325e+01
2.679450304041370714e+02,7.489728396430922430e+01,2.687197570849620547e+02,6.927397764793023782e+01,2.673549421064278135e+02,7.918040384885499350e+01
2.693865712768513276e+02,7.506479669058110460e+01,2.701556055875796005e+02,6.947159541790556148e+01,2.687934758358690601e+02,7.937839119350853423e+01
2.708187861367156302e+02,7.523173935212896879e+01,2.715823105724245465e+02,6.966756295217795980e+01,2.702228355083730662e+02,7.957472337029084031e+01
2.722417590329069981e+02,7.539780556412493695e+01,2.729999113828447435e+02,6.986189522104920968e+01,2.716430596394085342e+02,7.976941526121738946e+01
2.736553719563898994e+02,7.556416461907126347e+01,2.744084473702610580e+02,7.005460719562979932e+01,2.730541867363700135e+02,7.996248174749474913e+01
2.750597028118600065e+02,7.573055858009730912e+01,2.758079578943107890e+02,7.024571384786155193e+01,2.744562552984366448e+02,8.015393770949826546e+01
2.764550081629383840e+02,7.589541510253029344e+01,2.771984823229911967e+02,7.043523015054061887e+01,2.758493038164269251e+02,8.034379802674881432e+01
2.778410362238880111e+02,7.606089011240415232e+01,2.785800600328066139e+02,7.062317107734170918e+01,2.772333707726527336e+02,8.053207757788888443e+01
2.792178408205999176e+02,7.622690264387874493e+01,2.799527304089161248e+02,7.080955160284284489e+01,2.786084946407707434e+02,8.071879124065756628e+01
2.805856730812939759e+02,7.639191360819785359e+01,2.813165328452847689e+02,7.099438670255128159e+01,2.799747138856320134e+02,8.090395389186465991e+01
2.819444491021274075e+02,7.655685111346870997e+01,2.826715067448357672e+02,7.117769135293042382e+01,2.813320669631296482e+02,8.108758040736404382e+01
2.832943586693272096e+02,7.672062122039241672e+01,2.840176915196048526e+02,7.135948053142742253e+01,2.826805923200433313e+02,8.126968566202548061e+01
2.846353036763786122e+02,7.688425951705566774e+01,2.853551265908977825e+02,7.153976921650233578e+01,2.840203283938838581e+02,8.145028452970619526e+01
2.859673327205066471e+02,7.704771750997170443e+01,2.866838513894477387e+02,7.171857238765775833e+01,2.853513136127334633e+02,8.162939188322064865e+01
2.872906463462431930e+02,7.720981402661229254e+01,2.880039053555776150e+02,7.189590502547012818e+01,2.866735863950858061e+02,8.180702259430948686e+01
2.886052241081956709e+02,7.737100886457280069e+01,2.893153279393615094e+02,7.207178211162191417e+01,2.879871851496826594e+02,8.198319153360746725e+01
2.899109918933518202e+02,7.753216591196640195e+01,2.906181586007899114e+02,7.224621862893486934e+01,2.892921482753491773e+02,8.215791357060980715e+01
2.912079743916111170e+02,7.769341471696489521e+01,2.919124368099369917e+02,7.241922956140508916e+01,2.905885141608278559e+02,8.233120357363775099e+01
2.924963378527035047e+02,7.785382379394954455e+01,2.931982020471285182e+02,7.259082989423855281e+01,2.918763211846083436e+02,8.250307640980217627e+01
2.937761914928940428e+02,7.801288387145510228e+01,2.944754938031132951e+02,7.276103461388902360e+01,2.931556077147581618e+02,8.267354694496668799e+01
2.950474483503032275e+02,7.817155797134370232e+01,2.957443515792351150e+02,7.292985870809624771e+01,2.944264121087490480e+02,8.284263004370845351e+01
2.963101614662460861e+02,7.832976013586004171e+01,2.970048148876086316e+02,7.309731716592669670e+01,2.956887727132831287e+02,8.301034056927831273e+01
2.975643927516233020e+02,7.848733672593074573e+01,2.982569232512942676e+02,7.326342497781490692e+01,2.969427278641156249e+02,8.317669338355872810e+01
2.988101431524455052e+02,7.864459349251525566e+01,2.995007162044775555e+02,7.342819713560704997e+01,2.981883158858767615e+02,8.334170334702066896e+01
3.000475986360240768e+02,7.880043812077414600e+01,3.007362332926489898e+02,7.359164863260572531e+01,2.994255750918922558e+02,8.350538531867870518e+01
3.012768009881161788e+02,7.895486426635089572e+01,3.019635140727860403e+02,7.375379446361664293e+01,3.006545437840003956e+02,8.366775415604409716e+01
3.024975699434436365e+02,7.910954944521515131e+01,3.031825981135373809e+02,7.391464962499716762e+01,3.018752602523692872e+02,8.382882471507684841e+01
3.037100515038372919e+02,7.926370211419209966e+01,3.043935249954064943e+02,7.407422911470614224e+01,3.030877627753105230e+02,8.398861185013502961e+01
3.049143414446756992e+02,7.941690832630068542e+01,3.055963343109409038e+02,7.423254793235643945e+01,3.042920896190933604e+02,8.414713041392305115e+01
3.061105091922289034e+02,7.956895252274520658e+01,3.067910656649187899e+02,7.438962107926856504e+01,3.054882790377548076e+02,8.430439525743734919e+01
3.072985478741633187e+02,7.972019936569938636e+01,3.079777586745407802e+02,7.454546355852711770e+01,3.066763692729107902e+02,8.446042122991055123e+01
3.084785087004524371e+02,7.987057199434454446e+01,3.091564529696203181e+02,7.470009037503876925e+01,3.078563985535639631e+02,8.461522317875312638e+01
3.096503813794736288e+02,8.002046259106593595e+01,3.103271881927763616e+02,7.485351653559257556e+01,3.090284050959108981e+02,8.476881594949313126e+01
3.108142412945318256e+02,8.016960998924322723e+01,3.114900039996286978e+02,7.500575704892264639e+01,3.101924271031482476e+02,8.492121438571354020e+01
3.119701293125752954e+02,8.031801581671714985e+01,3.126449400589924039e+02,7.515682692577310320e+01,3.113485027652766917e+02,8.507243332898734423e+01
3.131181437388843278e+02,8.046524184753948816e+01,3.137920360530745825e+02,7.530674117896539599e+01,3.124966702589052261e+02,8.522248761881026269e+01
3.142582650638720452e+02,8.061175085451444033e+01,3.149313316776717784e+02,7.545551482346812122e+01,3.136369677470532906e+02,8.537139209253078320e+01
3.153904785968322244e+02,8.075796999326358616e+01,3.160628666423687037e+02,7.560316287646951139e+01,3.147694333789521579e+02,8.551916158527781420e+01
3.165148908133517125e+02,8.090339785606983014e+01,3.171866806707367914e+02,7.574970035745256780e+01,3.158941052898463795e+02,8.566581092988549528e+01
3.176315920507258852e+02,8.104765535583817382e+01,3.183028135005347394e+02,7.589514228827285081e+01,3.170110216007934696e+02,8.581135495681535019e+01
3.187405266547504539e+02,8.119148371633016836e+01,3.194113048839085423e+02,7.603950369323936798e+01,3.181202204184633047e+02,8.595580849407551227e+01
3.198417549703690952e+02,8.133473424491711512e+01,3.205121945875921483e+02,7.618279959919820499e+01,3.192217398349378072e+02,8.609918636713700835e+01
3.209342298409429759e+02,8.148577191162519284e+01,3.216055223931087994e+02,7.632504503561932552e+01,3.203156179275097202e+02,8.624150339884698724e+01
3.220170446361220797e+02,8.165189312287132850e+01,3.226913280969721427e+02,7.646625503468658280e+01,3.214018927584817220e+02,8.638277440933876505e+01
3.230923932758238948e+02,8.181654735560202596e+01,3.237696515108870017e+02,7.660644463139080074e+01,3.224806023749646329e+02,8.652301421593857356e+01
3.241603011004540349e+02,8.197984850898106401e+01,3.248405324619508292e+02,7.674562886362656400e+01,3.235517848086773256e+02,8.666223763306896899e+01
3.252208012473529379e+02,8.214185057604947815e+01,3.259040107928532848e+02,7.688382277229217721e+01,3.246154780757460117e+02,8.680045947214884450e+01
3.262739799932077744e+02,8.230219855478475210e+01,3.269601263620763802e+02,7.702104140139330468e+01,3.256717201765045502e+02,8.693769454148953457e+01
3.273197681902061049e+02,8.246173369158333344e+01,3.280089190440938296e+02,7.715729979815061768e+01,3.267205490952953255e+02,8.707395764618756573e+01
3.283582609364046903e+02,8.262003307500937410e+01,3.290504287295684094e+02,7.729261301311076693e+01,3.277620028002716595e+02,8.720926358801337130e+01
3.293894730706489327e+02,8.277729144136522166e+01,3.300846953255483527e+02,7.742699610026180324e+01,3.287961192432013036e+02,8.734362716529609827e+01
3.304135630839392661e+02,8.293259805760639836e+01,3.311117587556628337e+02,7.756046411715222177e+01,3.298229363592709547e+02,8.747706317280425026e+01
3.314304466443140882e+02,8.308691093661936122e+01,3.321316589603151215e+02,7.769303212501472444e+01,3.308424920668933282e+02,8.760958640162235156e+01
3.324401459636869163e+02,8.324036782672543211e+01,3.331444358968734605e+02,7.782471518889374806e+01,3.318548242675163920e+02,8.774121163902304943e+01
3.334428927296432335e+02,8.339149607814417209e+01,3.341501295398600178e+02,7.795552837777793798e+01,3.328599708454339634e+02,8.787195366833483945e+01
3.344385747720069162e+02,8.354146752473009485e+01,3.351487798811369316e+02,7.808548676473682804e+01,3.338579696675996615e+02,8.800182726880524342e+01
3.354272761830642366e+02,8.368994496867279054e+01,3.361404269300895180e+02,7.821460542706259389e+01,3.348488585834443825e+02,8.813084721545925504e+01
3.364090471648540870e+02,8.383685219091285035e+01,3.371251107138058956e+02,7.834289944641633952e+01,3.358326754246959922e+02,8.825902827895291125e+01
3.373838353598992512e+02,8.398289971280416921e+01,3.381028712772528593e+02,7.847038390897951388e+01,3.368094580052036804e+02,8.838638522542190401e+01
3.383517008070069210e+02,8.412793495930603171e+01,3.390737486834484002e+02,7.859707390561050033e+01,3.377792441207654406e+02,8.851293281632484877e+01
3.393127165530053162e+02,8.427170631539479473e+01,3.400377830136287685e+02,7.872298453200647828e+01,3.387420715489608938e+02,8.863868580828182075e+01
3.402669463021653087e+02,8.441403465805491635e+01,3.409950143674116703e+02,7.884813088887048593e+01,3.396979780489887730e+02,8.876365895290680896e+01
3.412143831907524714e+02,8.455528072208930723e+01,3.419454828629528720e+02,7.897252808208432384e+01,3.406470013615088419e+02,8.888786699663523905e+01
3.421550959981401547e+02,8.469522686777959564e+01,3.428892286370984834e+02,7.909619122288684423e+01,3.415891792084912026e+02,8.901132468054528601e+01
3.430891423395905235e+02,8.483374175812667772e+01,3.438262918455303065e+02,7.921913542805836528e+01,3.425245492930700379e+02,8.913404674017377260e+01
3.440164487270994869e+02,8.497169221709559395e+01,3.447567126629040786e+02,7.934137582011079814e+01,3.434531492994057089e+02,8.925604790532595700e+01
3.449372915307218364e+02,8.510728325362512692e+01,3.456805312829813488e+02,7.946292752748399835e+01,3.443750168925525372e+02,8.937734289987903935e+01
3.458515369218766295e+02,8.524184147938068179e+01,3.465977879187528288e+02,7.958380568474836991e+01,3.452901897183357960e+02,8.949794644157981338e+01
3.467592168008122258e+02,8.537543097951275683e+01,3.475085228025536708e+02,7.970402543281375074e+01,3.461987054032363176e+02,8.961787324183549686e+01
3.476603976110071699e+02,8.550785458965719954e+01,3.484127761861704471e+02,7.982360191914493441e+01,3.471006015542837417e+02,8.973713800549843711e+01
3.485550693795402708e+02,8.563949305667213707e+01,3.493105883409368744e+02,7.994255029798378587e+01,3.479959157589601091e+02,8.985575543064388171e+01
3.494434290530215321e+02,8.576916726481637454e+01,3.502019995578213525e+02,8.006088573057809299e+01,3.488846855851132318e+02,8.997374020834118369e+01
3.503253453940743611e+02,8.589817261972613949e+01,3.510870501475019978e+02,8.017862338541735312e+01,3.497669485808809782e+02,9.009110702241795821e+01
3.512009237359868621e+02,8.602602137622272949e+01,3.519657804404308195e+02,8.029577843847563656e+01,3.506427422746270963e+02,9.020787054921727588e+01
3.520701778105613471e+02,8.615291511478605457e+01,3.528382307868860721e+02,8.041236607346147025e+01,3.515121041748897710e+02,9.032404545734769385e+01
3.529331283496919127e+02,8.627900164506679914e+01,3.537044415570100568e+02,8.052840148207513948e+01,3.523750717703422310e+02,9.043964640742609618e+01
3.537885967362447559e+02,8.641334617858517220e+01,3.545644531408344164e+02,8.064389986427313772e+01,3.532316825297690457e+02,9.055468805181304504e+01
3.546379087883922807e+02,8.654634273339203787e+01,3.554183059482907652e+02,8.075887642854033288e+01,3.540819739020548127e+02,9.066918503434081344e+01
3.554810164974941813e+02,8.667864707322013373e+01,3.562660404092038675e+02,8.087334639216946641e+01,3.549259833161904112e+02,9.078315199003385771e+01
3.563180712831405685e+02,8.680943737968027563e+01,3.571076969732710040e+02,8.098732498154826942e+01,3.557637481812947726e+02,9.089660354482147397e+01
3.571490419399889902e+02,8.693924444478808766e+01,3.579433161100219536e+02,8.110082743245455106e+01,3.565953058866541028e+02,9.100955431524305084e+01
3.579739667271478538e+02,8.706808408962862700e+01,3.587729383087619794e+02,8.121386899035866236e+01,3.574206938017791231e+02,9.112201890814526450e+01
3.587929364361360740e+02,8.719558868118946293e+01,3.595966040784940674e+02,8.132646491073415973e+01,3.582399492764828324e+02,9.123401192037181318e+01
3.596058832814005655e+02,8.732255014683568106e+01,3.604143539478223488e+02,8.143863045937588652e+01,3.590531096409771976e+02,9.134554793844482390e+01
3.604129699460730194e+02,8.744807853573165346e+01,3.612262284648331843e+02,8.155038091272638212e+01,3.598602122059916155e+02,9.145664153823895504e+01
3.612142267932088089e+02,8.757225317424658328e+01,3.620322681969533960e+02,8.166173155820973761e+01,3.606612942629155896e+02,9.156730728464728486e+01
3.620096956269715065e+02,8.769507072077740872e+01,3.628325137307859336e+02,8.177269769457346626e+01,3.614563930839619275e+02,9.167755973123932733e+01
3.627993240392255530e+02,8.781720418782141735e+01,3.636270056719197896e+02,8.188329463223834637e+01,3.622455459223578487e+02,9.178741341991150193e+01
3.635832505387531910e+02,8.793795336768918958e+01,3.644157846447140514e+02,8.199353769365573896e+01,3.630287900125601368e+02,9.189688288052953169e+01
3.643614830239917524e+02,8.805755882775919474e+01,3.651988912920547818e+02,8.210344221367274997e+01,3.638061625704987136e+02,9.200598263056339476e+01
3.651340768710940665e+02,8.817592186329689241e+01,3.659763662750833078e+02,8.221302353990502354e+01,3.645777007938483507e+02,9.211472717471464478e+01
3.659010569786734095e+02,8.829316116284823579e+01,3.667482502728936993e+02,8.232229703311678293e+01,3.653434418623308488e+02,9.222313100453614254e+01
3.666624342197543456e+02,8.840949259152837669e+01,3.675145839822007474e+02,8.243127806760837473e+01,3.661034229380475153e+02,9.233120859804465397e+01
3.674182221746320351e+02,8.852510992336959816e+01,3.682754081169730966e+02,8.253998203161086167e+01,3.668576811658456904e+02,9.243897441932625725e+01
3.681685916374377143e+02,8.863911151496814966e+01,3.690307634080336925e+02,8.264842432768747926e+01,3.676062536737186406e+02,9.254644291813482937e+01
3.689134210516027110e+02,8.875263552914972820e+01,3.697806906026235652e+02,8.275662037314167208e+01,3.683491775732409792e+02,9.265362852948406669e+01
3.696528622792707210e+02,8.886491762753490775e+01,3.705252304639292333e+02,8.286458560043165278e+01,3.690864899600423996e+02,9.276054567323284061e+01
3.703869361999913963e+02,8.897610617248197684e+01,3.712644237705707155e+02,8.297233545759083029e+01,3.698182279143187543e+02,9.286720875366491157e+01
3.711156103290082342e+02,8.908671067272157984e+01,3.719983113160495805e+02,8.307988540865393645e+01,3.705444285013846866e+02,9.297363215906260336e+01
3.718391166354862207e+02,8.919544079626732014e+01,3.727269339081545922e+02,8.318725093408841076e+01,3.712651287722673032e+02,9.307983026127570270e+01
3.725573049792473626e+02,8.930360732985056416e+01,3.734503323683238705e+02,8.329444753123036094e+01,3.719803657643444694e+02,9.318581741528510065e+01
3.732702742068813677e+02,8.941082688167676906e+01,3.741685475309625986e+02,8.340149071472522735e+01,3.726901765020272137e+02,9.329160795876255463e+01
3.739780445308620074e+02,8.951724879335263552e+01,3.748816202427111648e+02,8.350839601697150272e+01,3.733945979974906777e+02,9.339721621162665599e+01
3.746811308227983091e+02,8.961975038666867022e+01,3.755895913616679422e+02,8.361517898856807562e+01,3.740936672514529278e+02,9.350265647559565707e+01
3.753791046021464126e+02,8.972148410991445644e+01,3.762925017565586359e+02,8.372185519876357773e+01,3.747874212540042436e+02,9.360794303373806713e+01
3.760718852355030890e+02,8.982325627262692080e+01,3.769903923058543000e+02,8.382844023590752158e+01,3.754758969854893280e+02,9.371309015002145770e+01
3.767596349770957431e+02,8.992427835999957608e+01,3.776833038968356959e+02,8.393494970790226262e+01,3.761591314174436320e+02,9.381811206886061427e+01
3.774423422200702021e+02,9.002490292307146547e+01,3.783712774246004642e+02,8.404139924265479067e+01,3.768371615135854995e+02,9.392302301466568792e+01
3.781201149776873649e+02,9.012470881396515665e+01,3.790543537910131704e+02,8.414780448852758354e+01,3.775100242308662359e+02,9.402783719139128493e+01
3.787928409183792837e+02,9.022468725468635853e+01,3.797325739035961192e+02,8.425418111478744265e+01,3.781777565205796350e+02,9.413256878208771639e+01
3.794607109418485607e+02,9.032388983931920734e+01,3.804059786743570157e+02,8.436054481205114541e+01,3.788403953295339761e+02,9.423723194845537421e+01
3.801236518827720943e+02,9.042304955456232562e+01,3.810746090185547814e+02,8.446691129272662124e+01,3.794979776012863226e+02,9.434184083040344149e+01
3.807817982861245696e+02,9.052158780723399900e+01,3.817385058533996016e+02,8.457329629144875582e+01,3.801505402774427012e+02,9.444640954561411661e+01
3.814351544091259143e+02,9.061992511785615534e+01,3.823975725357608439e+02,8.467969327634206422e+01,3.807982578599493877e+02,9.455097447828002544e+01
3.824564339195360390e+02,9.077502049888970248e+01,3.834194398772023078e+02,8.484563309053834246e+01,3.818163217469423216e+02,9.471629731643682248e+01
3.836144526761535758e+02,9.095053858850432960e+01,3.845756674394329480e+02,8.503344249385814635e+01,3.829722160185114603e+02,9.490405258344959805e+01
3.847976078902854056e+02,9.113132399907354397e+01,3.857572296559400229e+02,8.522540012758115324e+01,3.841534169152847653e+02,9.509595151506259469e+01
3.860047624341236769e+02,9.131687603304040124e+01,3.869630251876783973e+02,8.542135140228673151e+01,3.853586730157296074e+02,9.529181512535281229e+01
3.872350733497468696e+02,9.150498548094027740e+01,3.881918733373959753e+02,8.562112884328760742e+01,3.865868122565203180e+02,9.549147731366383596e+01
3.884870381050473611e+02,9.169749980523248212e+01,3.894425941948080663e+02,8.582456510730430921e+01,3.878366617873643918e+02,9.569477184793147728e+01
3.897594861741423529e+02,9.189422172871924488e+01,3.907140085355015913e+02,8.603149296568437876e+01,3.891070480720974842e+02,9.590153238146464787e+01
3.910514155935404119e+02,9.209391820926946082e+01,3.920049377392882093e+02,8.624174529093663466e+01,3.903967969703305130e+02,9.611159246641084053e+01
3.923615318296136820e+02,9.229715276436145643e+01,3.933142037242885749e+02,8.645515504594469292e+01,3.917047338033652863e+02,9.632478556454280749e+01
3.936885227193220658e+02,9.250459371589646196e+01,3.946406288938760554e+02,8.667155527537070725e+01,3.930296834072504453e+02,9.654094505585464958e+01
3.950311531210865610e+02,9.271643377507520256e+01,3.959830360942538050e+02,8.689077909887279816e+01,3.943704701752063215e+02,9.675990424534481349e+01
3.963887857827783705e+02,9.292920780721540552e+01,3.973402485809309610e+02,8.711265970584454976e+01,3.957259180911453313e+02,9.698149636827588438e+01
3.977599890618211589e+02,9.314431579450113929e+01,3.987110899927538412e+02,8.733703035145350668e+01,3.970948507556444156e+02,9.720555459413679955e+01
3.991434774825193017e+02,9.336225878496621533e+01,4.000943843324422460e+02,8.756372435380527008e+01,3.984760914054062368e+02,9.743191202947832608e+01
4.005379749695139822e+02,9.358347657707656708e+01,4.014889559528287464e+02,8.779257509210461308e+01,3.998684629270204596e+02,9.766040171975197381e+01
4.019426820521005652e+02,9.380550681259181545e+01,4.028936295481914271e+02,8.802341600571725166e+01,4.012707878656315756e+02,9.789085665024845184e+01
4.033557635635031033e+02,9.403218812005628990e+01,4.043072301502286905e+02,8.825608059406528128e+01,4.026818884289637595e+02,9.812310974620197612e+01
4.047763459048557593e+02,9.426150501898762002e+01,4.057285831283642779e+02,8.849040241731323420e+01,4.041005864870158462e+02,9.835699387210441103e+01
4.062035104731603496e+02,9.449172541211862608e+01,4.071565141941843535e+02,8.872621509782342741e+01,4.055257035676239070e+02,9.859234183024975096e+01
4.076356382251968853e+02,9.472535761545860566e+01,4.085898494099146774e+02,8.896335232237858293e+01,4.069560608479853272e+02,9.882898635851172742e+01
4.090720021672063353e+02,9.495951285337076797e+01,4.100274152009394015e+02,8.920164784518846091e+01,4.083904791421379628e+02,9.906676012733686321e+01
4.105113632382809215e+02,9.519440289329565985e+01,4.114680383724584658e+02,8.944093549171554969e+01,4.098277788843045641e+02,9.930549573591909507e+01
4.119523063838123562e+02,9.543129235793902865e+01,4.129105461304677647e+02,8.968104916337368593e+01,4.112667801079119272e+02,9.954502570750086932e+01
4.133938269076345478e+02,9.566897565301614748e+01,4.143537661073416416e+02,8.992182284317355823e+01,4.127063024200073755e+02,9.978518248372783717e+01
4.148348529135022886e+02,9.590665734174895363e+01,4.157965263923994144e+02,9.016309060241090378e+01,4.141451649706953049e+02,1.000257984179607149e+02
4.162739811580854052e+02,9.614552175975343573e+01,4.172376555679389867e+02,9.040468660851804827e+01,4.155821864170998197e+02,1.002667057674236020e+02
4.177101385565402438e+02,9.638477711326150654e+01,4.186759827513544110e+02,9.064644513422781813e+01,4.170161848812493304e+02,1.005077366840398696e+02
4.191423672667136771e+02,9.662295464227695163e+01,4.201103376440854049e+02,9.088820056823254845e+01,4.184459779011268097e+02,1.007487232037736646e+02
4.205689578916921505e+02,9.686303962285595048e+01,4.215395505883130340e+02,9.112978742755920791e+01,4.198703823739738823e+02,1.009894972342543298e+02
