time,x,y
9.4300,6.1044,9.2926
9.4400,6.1384,9.2982
9.4500,6.1726,9.3038
9.4600,6.2067,9.3094
9.4700,6.2409,9.3150
9.4800,6.2751,9.3206
9.4900,6.3094,9.3262
9.5000,6.3437,9.3318
9.5100,6.3780,9.3375
9.5200,6.4123,9.3431
9.5300,6.4468,9.3487
9.5400,6.4812,9.3543
9.5500,6.5157,9.3599
9.5600,6.5502,9.3656
9.5700,6.5847,9.3712
9.5800,6.6193,9.3768
9.5900,6.6539,9.3825
9.6000,6.6886,9.3882
9.6100,6.7233,9.3938
9.6200,6.7580,9.3995
9.6300,6.7928,9.4052
9.6400,6.8276,9.4109
9.6500,6.8624,9.4166
9.6600,6.8973,9.4224
9.6700,6.9322,9.4281
9.6800,6.9671,9.4339
9.6900,7.0021,9.4396
9.7000,7.0371,9.4454
9.7100,7.0721,9.4512
9.7200,7.1072,9.4571
9.7300,7.1423,9.4629
9.7400,7.1774,9.4688
9.7500,7.2126,9.4746
9.7600,7.2478,9.4805
9.7700,7.2831,9.4865
9.7800,7.3183,9.4924
9.7900,7.3536,9.4984
9.8000,7.3890,9.5043
9.8100,7.4244,9.5103
9.8200,7.4598,9.5164
9.8300,7.4952,9.5224
9.8400,7.5307,9.5285
9.8500,7.5662,9.5346
9.8600,7.6017,9.5408
9.8700,7.6373,9.5469
9.8800,7.6729,9.5531
9.8900,7.7085,9.5593
9.9000,7.7442,9.5656
9.9100,7.7799,9.5719
9.9200,7.8156,9.5782
9.9300,7.8514,9.5845
9.9400,7.8872,9.5909
9.9500,7.9230,9.5973
9.9600,7.9589,9.6038
9.9700,7.9948,9.6102
9.9800,8.0307,9.6168
9.9900,8.0666,9.6233
10.0000,8.1026,9.6299
