x_central,y_central,x_border1,y_border1,x_border2,y_border2
3.846912496816170233e+02,-1.296688540366591837e+02,3.847674308293326249e+02,-1.291746916820299305e+02,3.846150685339014217e+02,-1.301630163912884370e+02
5.878492682713128943e+02,-1.590923829351150118e+02,5.879163607692987625e+02,-1.585969047855321890e+02,5.877821757733270260e+02,-1.595878610846978347e+02
7.265257631944100467e+02,-1.773398692423236866e+02,7.265912491384702889e+02,-1.768441762010869240e+02,7.264602772503498045e+02,-1.778355622835604493e+02
8.128869529953335586e+02,-1.899227160845670141e+02,8.129672265168226204e+02,-1.894292019897857813e+02,8.128066794738444969e+02,-1.904162301793482470e+02
8.792155064374917401e+02,-2.008747478370638078e+02,8.792987941300651755e+02,-2.003817334759486357e+02,8.791322187449183048e+02,-2.013677621981789798e+02
9.394493064966229667e+02,-2.115674146401341602e+02,9.395442936952955506e+02,-2.110765201177687800e+02,9.393543192979503829e+02,-2.120583091624995404e+02
9.677931095473838923e+02,-2.180064756173457283e+02,9.679253179603647368e+02,-2.175242713706441009e+02,9.676609011344030478e+02,-2.184886798640473557e+02
9.774072126575174480e+02,-2.224374141720358580e+02,9.777958924713429951e+02,-2.221228859502106161e+02,9.770185328436919008e+02,-2.227519423938610998e+02
9.785894118929658134e+02,-2.313228164163357690e+02,9.790867732839733435e+02,-2.313741159946484913e+02,9.780920505019582833e+02,-2.312715168380230466e+02
9.768616899397559337e+02,-2.444689377921402524e+02,9.773566305423134963e+02,-2.445398870693734068e+02,9.763667493371983710e+02,-2.443979885149070981e+02
9.752503418167382279e+02,-2.549713266603032480e+02,9.757438256535704113e+02,-2.550517859840969095e+02,9.747568579799060444e+02,-2.548908673365095865e+02
9.732685938219663058e+02,-2.667286045783509394e+02,9.737614243218804404e+02,-2.668129734017060741e+02,9.727757633220521711e+02,-2.666442357549958047e+02
9.739359467209936838e+02,-2.728687664478761690e+02,9.743732648906234317e+02,-2.726263766409293225e+02,9.734986285513639359e+02,-2.731111562548230154e+02
9.785276691452609157e+02,-2.780845006838334257e+02,9.788671195248589356e+02,-2.777173856612713507e+02,9.781882187656628957e+02,-2.784516157063955006e+02
