x_central,y_central,x_border1,y_border1,x_border2,y_border2,is_curve
600.0808055758799,202.27075727045832,602.555731987986,186.12078335608197,597.6058791637738,218.4207311848347,1
606.4357197300839,203.2493310998169,608.9079150307325,187.09893888860955,603.9635244294352,219.3997233110243,0
612.7543452106888,204.22006568019702,615.2237957428694,188.06925355666928,610.2848946785084,220.37087780372477,0
619.0368092274016,205.18300978583767,621.5035070670889,189.03177701715836,616.5701113877143,221.33424255451698,0
625.2832389899287,206.13821219097787,627.7471797086891,189.98655858167794,622.8192982711682,222.2898658002778,0
631.4937617079764,207.08572166985664,633.95494315364,190.93364737359676,629.0325802623128,223.23779596611652,0
637.6685045912516,208.02558699671292,640.1243633280111,191.87270254700985,635.2126458544922,224.178471446416,0
643.8075948494605,208.95785694578586,646.257884326543,192.80412673698032,641.3573053723782,225.1115871545914,0
649.9111596923102,209.88258029131435,652.3558905237109,193.7280078939286,647.4664288609097,226.03715268870008,0
655.9793263295069,210.79980580753755,658.4185096893673,194.64439486515178,653.5401429696465,226.95521674992332,0
662.0122219707574,211.70958226869433,664.4458696051687,195.55333649896485,659.5785743363463,227.86582803842384,0
668.0099738257683,212.61195844902392,670.4380980647979,196.45488164471882,665.5818495867386,228.76903525332904,0
673.9727091042456,213.50698312276515,676.3953228741939,197.34907915281795,671.5500953342973,229.66488709271232,0
679.9005550158964,214.39470506415697,682.317671851785,198.2359778747388,677.483438180008,230.55343225357515,0
685.7936387704273,215.27517304743859,688.2052728287252,199.11562666304914,683.3820047121292,231.43471943182803,0
691.6520875775445,216.14843584684894,694.0582536491363,199.98807437142707,689.2459215059529,232.30879732227075,0
697.4760286469548,217.01454223662705,699.8767421703524,200.8533698546817,695.0753151235573,233.1757146185724,0
703.2655891883652,217.87354099101208,705.6608662631719,201.7115619687734,700.8703121135586,234.03552001325076,0
709.0208964114815,218.72548088424278,711.4107538121093,202.56269957083504,706.6310390108538,234.8882621976505,0
714.7420775260106,219.57041069055825,717.1265327156567,203.40683151919438,712.3576223363644,235.7339898619221,0
720.4292597416592,220.40837918419766,722.8083308865466,204.24400667339657,718.0501885967717,236.57275169499871,0
726.0825702681334,221.2394351393999,728.4562762520197,205.074273894227,723.708864284247,237.40459638457278,0
731.7021363151406,222.06362733040393,734.0704967540992,205.8976820437356,729.3337758761819,238.22957261707225,0
737.2880850923866,222.88100453144895,739.6511203498667,206.714279985262,734.9250498349065,239.0477290776359,0
742.8405438095784,223.6916155167739,745.198275011747,207.52411658346023,740.48281260741,239.8591144500876,0
748.359639676422,224.49550906061762,750.7120887277937,208.32724070432548,746.0071906250504,240.6637774169098,0
753.8454999026251,225.29273393721945,756.192689501985,209.1237012152217,751.4983103032653,241.46176665921723,0
759.2982516978933,226.0833389208182,761.6402053545171,209.9135469849087,756.9562980412695,242.2531308567277,0
764.7180222719334,226.86737278565295,767.0547643221106,210.69682688357187,762.3812802217561,243.037918687734,0
770.104938834452,227.64488430596262,772.4364944583173,211.47358978285163,767.7733832105868,243.81617882907364,0
775.4591285951556,228.41592225598635,777.7855238338332,212.24388455587462,773.1327333564781,244.5879599560981,0
780.7807187637512,229.1805354099632,783.1019805368186,213.00776007728533,778.4594569906839,245.35331074264107,0
786.0698365499446,229.938772542132,788.3859926732194,213.76526522327893,783.7536804266697,246.1122798609851,0
791.326609163443,230.6906824267319,793.6376883671012,214.51644887163582,789.0155299597848,246.86491598182798,0
796.5511638139526,231.43631383800184,798.8571957609796,215.2613599017562,794.2451318669255,247.6112677742475,0
801.7436277111804,232.17571555018097,804.044643016165,216.00004719469703,799.4426124061956,248.35138390566493,0
806.9041280648325,232.90893633750827,809.2001583131062,216.73255963320918,804.6080978165589,249.08531304180732,0
812.0327920846156,233.6360249742226,814.323869851744,217.45894610177632,809.7417143174873,249.8131038466689,0
817.1297469802367,234.35703023456315,819.41590585187,218.17925548665576,814.8435881086035,250.53480498247052,0
822.1951199614019,235.0720008927689,824.4763945534883,218.8935366759194,819.9138453693156,251.25046510961837,0
827.2290382378179,235.78098572307886,829.5054642171873,219.60183855949728,824.9526122584485,251.9601328866604,0
832.231629019191,236.48403349973196,834.5032431245144,220.30421002922176,829.9600149138676,252.66385697024216,0
837.203019515228,237.18119299696735,839.4698595783593,221.00069997887417,834.9361794520969,253.3616860150605,0
842.1433369356361,237.87251298902407,844.4054419033408,221.6913573042325,839.8812319679313,254.05366867381565,0
847.0527084901208,238.5580422501409,849.3101184462005,222.37623090312013,844.7952985340413,254.73985359716167,0
851.9312613883893,239.23782955455718,854.1840175762051,223.0553696754586,849.6785052005737,255.42028943365577,0
856.7791228401479,239.9119236765117,859.0272676855515,223.7288225233191,854.5309779947443,256.09502482970424,0
861.5964200551033,240.58037339024352,863.8399971897811,224.39663835097866,859.3528429204256,256.7641084295083,0
866.3832802429621,241.24322746999172,868.622334528198,225.0588660649766,864.1442259577261,257.42758887500685,0
871.1398306134311,241.9005346899953,873.374408164296,225.71555457417347,868.9052530625661,258.0855148058171,0
875.8661983762162,242.55234382449328,878.0963465861894,226.36675278981272,873.6360501662431,258.73793485917383,0
880.5625107410244,243.19870364772456,882.7882783070534,227.01250962558365,878.3367431749954,259.3848976698655,0
885.2288949175627,243.83966293392837,887.4503318655695,227.65287399768755,883.0074579695557,260.0264518701692,0
889.8654781155365,244.47527045734353,892.0826358263749,228.28789482490552,887.648320404698,260.66264608978156,0
894.4723875446538,245.10557499220928,896.6853187805253,228.91762102866954,892.2594563087822,261.293528955749,0
