x,y
-325.53064,789.63076
-324.98391898102744,789.477882027528
-324.4371786571765,789.3250542359707
-323.8904191469305,789.1722763150344
-323.34364056877297,789.0195479544259
-322.7968430411874,788.8668688438516
-322.2500266826572,788.7142386730181
-321.70319161166583,788.561657131632
-321.1563379466968,788.4091239093999
-320.6094658062335,788.2566386960282
-320.06257530875945,788.1042011812236
-319.51566657275805,787.9518110546926
-318.9687397167128,787.7994680061418
-318.42179485910714,787.6471717252775
-317.87483211842454,787.4949219018067
-317.3278516131485,787.3427182254356
-316.7808534617624,787.190560385871
-316.23383778274973,787.0384480728193
-315.68680469459395,786.8863809759871
-315.13975431577853,786.7343587850809
-314.59268676478695,786.5823811898074
-314.04560216010265,786.430447879873
-313.49850062020903,786.2785585449843
-312.95138226358966,786.126712874848
-312.4042472087279,785.9749105591704
-311.85709557410723,785.8231512876583
-311.3099274782112,785.6714347500182
-310.7627430395232,785.5197606359566
-310.2155423765266,785.36812863518
-309.668325607705,785.2165384373951
-309.1210928515418,785.0649897323084
-308.57384422652046,784.9134822096263
-308.02657985112444,784.7620155590556
-307.4792998438372,784.6105894703028
-306.9320043231423,784.4592036330744
-306.384693407523,784.3078577370769
-305.83736721546285,784.156551472017
-305.2900258654454,784.0052845276011
-304.74266947595396,783.8540565935359
-304.1952981654721,783.7028673595279
-303.6479120524832,783.5517165152837
-303.1005112554708,783.4006037505097
-302.5530958929183,783.2495287549127
-302.00566608330917,783.098491218199
-301.45822194512687,782.9474908300754
-300.9107635968549,782.7965272802483
-300.36329115697663,782.6456002584242
-299.8158047439756,782.4947094543099
-299.2683044763353,782.3438545576118
-298.7207904725391,782.1930352580364
-298.17326285107043,782.0422512452903
-297.62572173041286,781.8915022090803
-297.07816722904977,781.7407878391125
-296.53059946546466,781.5901078250938
-295.983018558141,781.4394618567306
-295.4354246255622,781.2888496237297
-294.88781778621177,781.1382708157972
-294.3401981585731,780.9877251226401
-293.79256586112973,780.8372122339647
-293.2449210123651,780.6867318394777
-292.69726373076264,780.5362836288856
-292.14959413480585,780.3858672918949
-291.6019123429781,780.2354825182123
-291.05421847376294,780.0851289975442
-290.5065126456438,779.9348064195973
-289.95879497710416,779.784514474078
-289.41106558662744,779.634252850693
-288.8633245926971,779.4840212391488
-288.31557211379663,779.3338193291519
-287.76780826840945,779.1836468104088
-287.2200331750191,779.0335033726263
-286.672246952109,778.8833887055109
-286.1244497181625,778.733302498769
-285.57664159166325,778.5832444421073
-285.02882269109455,778.4332142252323
-284.4809931349399,778.2832115378504
-283.9331530416829,778.1332360696684
-283.3853025298068,777.9832875103929
-282.8374417177952,777.8333655497302
-282.2895707241314,777.683469877387
-281.74168966729906,777.5336001830698
-281.1937986657815,777.3837561564852
-280.64589783806224,777.2339374873399
-280.09798730262474,777.0841438653401
-279.5500671779525,776.9343749801927
-279.0021375825288,776.7846305216042
-278.4541986348373,776.634910179281
-277.9062504533614,776.4852136429296
-277.3582931565845,776.3355406022569
-276.8103268629901,776.1858907469691
-276.26235169106167,776.036263766773
-275.7143677592827,775.8866593513751
-275.1663751861365,775.7370771904818
-274.6183740901067,775.5875169737999
-274.0703645896768,775.4379783910358
-273.52234680333004,775.288461131896
-272.97432084955,775.1389648860874
-272.4262868468202,774.9894893433161
-271.878244913624,774.840034193289
-271.33019516844485,774.6905991257123
-270.78213772976625,774.541183830293
-270.2340727160717,774.3917879967373
-269.68600024584464,774.242411314752
-269.1379204375685,774.0930534740435
-268.5898334097267,773.9437141643184
-268.04173928080274,773.7943930752833
-267.4936381692802,773.6450898966448
-266.9455301936423,773.4958043181093
-266.3974154723727,773.3465360293834
-265.8492941239548,773.1972847201738
-265.301166266872,773.0480500801868
-264.7530320196078,772.8988317991292
-264.20489150064566,772.7496295667075
-263.6567448284691,772.6004430726282
-263.10859212156146,772.4512720065978
-262.56043349840627,772.3021160583231
-262.012269077487,772.1529749175104
-261.4640989772871,772.0038482738663
-260.91592331629,771.8547358170974
-260.3677422129792,771.7056372369104
-259.8195557858381,771.5565522230116
-259.2713641533502,771.4074804651078
-258.723167433999,771.2584216529054
-258.17496574626784,771.1093754761109
-257.6267592086403,770.9603416244311
-257.0785479395998,770.8113197875723
-256.5303320576298,770.6623096552412
-255.98211168121372,770.5133109171443
-255.43388692883505,770.3643232629883
-254.88565791897724,770.2153463824794
-254.3374247701238,770.0663799653246
-253.78918760075814,769.9174237012302
-253.24094652936373,769.7684772799028
-252.69270167442403,769.6195403910489
-252.14445315442245,769.4706127243752
-251.59620108784253,769.3216939695881
-251.0479455931677,769.1727838163943
-250.49968678888138,769.0238819545003
-249.95142479346708,768.8749880736126
-249.40315972540827,768.7261018634379
-248.85489170318837,768.5772230136826
-248.30662084529087,768.4283512140534
-247.75834727019915,768.2794861542567
-247.21007109639675,768.1306275239991
-246.66179244236713,767.9817750129872
-246.11351142659373,767.8329283109276
-245.56522816756,767.6840871075268
-245.01694278374939,767.5352510924914
-244.46865539364538,767.3864199555279
-243.92036611573144,767.2375933863428
-243.37207506849103,767.0887710746429
-242.82378237040754,766.9399527101344
-242.2754881399645,766.7911379825242
-241.72719249564537,766.6423265815187
-241.1788955559336,766.4935181968243
-240.6305974393126,766.3447125181478
-240.0822982642659,766.1959092351958
-239.5339981492769,766.0471080376747
-238.9856972128291,765.898308615291
-238.43739557340598,765.7495106577513
-237.8890933494909,765.6007138547624
-237.34079065956746,765.4519178960305
-236.79248762211898,765.3031224712624
-236.24418435562902,765.1543272701646
-235.695880978581,765.0055319824436
-235.14757760945838,764.8567362978059
-234.59927436674462,764.7079399059583
-234.05097136892317,764.5591424966071
-233.50266873447754,764.410343759459
-232.95436658189112,764.2615433842205
-232.40606502964738,764.1127410605983
-231.8577641962298,763.9639364782987
-231.30946420012185,763.8151293270284
-230.76116515980698,763.6663192964941
-230.2128671937686,763.517506076402
-229.6645704204903,763.368689356459
-229.11627495845545,763.2198688263715
-228.56798092614744,763.0710441758459
-228.0196884420498,762.9222150945892
-227.47139762464604,762.7733812723076
-226.92310859241957,762.6245423987076
-226.37482146385383,762.4756981634961
-225.8265363574323,762.3268482563793
-225.27825339163846,762.1779923670641
-224.72997268495573,762.0291301852568
-224.1816943558676,761.8802614006639
-223.63341852285748,761.7313857029923
-223.0851453044089,761.5825027819483
-222.53687481900528,761.4336123272384
-221.98860718513006,761.2847140285693
-221.44034252126676,761.1358075756475
-220.89208094589878,760.9868926581797
-220.34382257750957,760.8379689658723
-219.79556753458266,760.6890361884317
-219.24731593560148,760.5400940155648
-218.69906789904948,760.391142136978
-218.1508235434101,760.2421802423779
-217.6025829871668,760.093208021471
-217.0543463488031,759.9442251639639
-216.50611374680238,759.795231359563
-215.95788529964815,759.6462262979751
-215.40966112582385,759.4972096689066
-214.86144134381294,759.3481811620642
-214.31322607209887,759.1991404671542
-213.76501542916515,759.0500872738834
-213.2168095334952,758.9010212719583
-212.66860850357244,758.7519421510854
-212.12041245788038,758.6028496009714
-211.57222151490248,758.4537433113226
-211.0240357931222,758.3046229718457
-210.47585541102296,758.1554882722473
-209.92768048708825,758.0063389022339
-209.37951113980154,757.8571745515121
-208.83134748764627,757.7079949097885
-208.2831896491059,757.5587996667695
-207.7350377426639,757.4095885121618
-207.18689188680375,757.2603611356718
-206.63875220000887,757.1111172270063
-206.09061880076268,756.9618564758716
-205.54249180754874,756.8125785719744
-204.99437133885044,756.6632832050213
-204.4462575131513,756.5139700647187
-203.8981504489347,756.3646388407733
-203.3500502646841,756.2152892228917
-202.80195707888308,756.0659209007802
-202.25387101001496,755.9165335641455
-201.70579217656325,755.7671269026944
-201.15772069701146,755.617700606133
-200.60965668984295,755.4682543641682
-200.06160027354127,755.3187878665063
-199.51355156658985,755.1693008028542
-198.9655106874721,755.0197928629182
-198.41747775467155,754.8702637364048
-197.86945288667164,754.7207131130208
-197.32143620195578,754.5711406824726
-196.7734278190075,754.4215461344668
-196.2254278563102,754.2719291587099
-195.6774364323474,754.1222894449086
-195.1294536656025,753.9726266827693
-194.58147967455898,753.8229405619985
-194.03351457770034,753.673230772303
-193.48555849350998,753.5234970033891
-192.93761154047138,753.3737389449636
-192.38967383706802,753.223956286733
-191.84174550178332,753.0741487184038
-191.29382665310078,752.9243159296825
-190.74591740950382,752.7744576102757
-190.19801788947592,752.6245734498899
-189.65012821150054,752.4746631382319
-189.10224849406114,752.324726365008
-188.55437885564118,752.1747628199248
-188.0065194147241,752.0247721926889
-187.45867028979342,751.874754173007
-186.91083159933254,751.7247084505854
-186.3630034618249,751.5746347151307
-185.815185995754,751.4245326563497
-185.2673793196033,751.2744019639487
-184.71958355185623,751.1242423276343
-184.1717988109963,750.9740534371132
-183.62402521550695,750.8238349820919
-183.0762628838716,750.6735866522768
-182.52851193457377,750.5233081373746
-181.98077248609687,750.3729991270918
-181.43304465692435,750.222659311135
-180.88532856553974,750.0722883792107
-180.33762433042642,749.9218860210256
-179.7899320700679,749.7714519262861
-179.24225190294763,749.6209857846989
-178.69458394754903,749.4704872859703
-178.14692832235562,749.3199561198071
-177.5992851458508,749.1693919759158
-177.05165453651813,749.018794544003
-176.50403661284093,748.8681635137751
-175.95643149330277,748.7174985749389
-175.40883929638704,748.5667994172007
-174.86126014057726,748.4160657302672
-174.31369414435682,748.265297203845
-173.76614142620923,748.1144935276404
-173.21860210461793,747.9636543913603
-172.6710762980664,747.812779484711
-172.12356412503811,747.6618684973993
-171.57606570401643,747.5109211191315
-171.02858115348494,747.3599370396142
-170.48111059192698,747.2089159485541
-169.9336541378261,747.0578575356577
-169.38621190966572,746.9067614906317
-168.83878402592936,746.7556275031823
-168.29137060510035,746.6044552630162
-167.74397176566225,746.4532444598401
-167.19658762609853,746.3019947833606
-166.6492183048926,746.150705923284
-166.10186392052796,745.999377569317
-165.554524591488,745.8480094111661
-165.00720043625623,745.696601138538
-164.4598915733161,745.545152441139
-163.9125981211511,745.393663008676
-163.36532019824463,745.2421325308552
-162.81805792308018,745.0905606973834
-162.27081141414124,744.9389471979671
-161.72358078991127,744.7872917223128
-161.17636616887364,744.6355939601272
-160.62916766951187,744.4838536011166
-160.08198541030941,744.3320703349877
-159.53481950974975,744.1802438514472
-158.9876700863163,744.0283738402015
-158.44053725849258,743.8764599909572
-157.893421144762,743.7245019934207
-157.346321863608,743.5724995372989
-156.7992395335141,743.420452312298
-156.25217427296374,743.2683600081248
-155.70512620044033,743.1162223144858
-155.1580954344274,742.9640389210874
-154.61108209340838,742.8118095176363
