x,y
2077.5098,-787.00891
2076.119559287452,-786.9632892930147
2074.732539378717,-786.910972615387
2073.348737430105,-786.8519683755385
2071.968150597924,-786.786284981891
2070.590776038483,-786.7139308428658
2069.2166109080918,-786.6349143668847
2067.8456523630584,-786.5492439623692
2066.477897559693,-786.4569280377411
2065.1133436543028,-786.3579750014218
2063.751987803198,-786.2523932618329
2062.3938271626876,-786.140191227396
2061.0388588890796,-786.0213773065329
2059.687080138684,-785.895959907665
2058.338488067809,-785.7639474392139
2056.9930798327646,-785.6253483096012
2055.6508525898585,-785.4801709272487
2054.3118034954,-785.3284237005777
2052.9759297056985,-785.17011503801
2051.6432283770628,-785.005253347967
2050.313696665802,-784.8338470388707
2048.9873317282245,-784.6559045191423
2047.6641307206398,-784.4714341972035
2046.3440907993565,-784.2804444814759
2045.027209120684,-784.0829437803812
2043.7134828409305,-783.878940502341
2042.4029091164057,-783.6684430557768
2041.0954851034185,-783.4514598491102
2039.7912079582773,-783.2279992907629
2038.4900748372916,-782.9980697891564
2037.1920828967702,-782.7616797527122
2035.897229293022,-782.5188375898522
2034.605511182356,-782.2695517089977
2033.3169257210811,-782.0138305185706
2032.0314700655063,-781.7516824269921
2030.7491413719406,-781.4831158426841
2029.469936796693,-781.2081391740683
2028.1938534960723,-780.9267608295659
2026.9208886263875,-780.6389892175988
2025.6510393439478,-780.3448327465885
2024.3843028050617,-780.0442998249566
2023.1206761660385,-779.7373988611248
2021.8601565831873,-779.4241382635146
2020.6027412128165,-779.1045264405476
2019.3484272112357,-778.7785718006454
2018.0972117347533,-778.4462827522296
2016.8490919396786,-778.1076677037219
2015.6040649823206,-777.7627350635438
2014.362128018988,-777.4114932401168
2013.1232782059901,-777.0539506418627
2011.8875126996354,-776.6901156772029
2010.6548286562331,-776.3199967545593
2009.4252232320923,-775.9436022823531
2008.1986935835218,-775.5609406690063
2006.9752368668308,-775.1720203229402
2005.7548502383277,-774.7768496525765
2004.5375308543219,-774.3754370663368
2003.3232758711224,-773.9677909726428
2002.112082445038,-773.5539197799159
2000.9039477323774,-773.1338318965778
1999.69886888945,-772.7075357310501
1998.4968430725648,-772.2750396917544
1997.2978674380304,-771.8363521871123
1996.101939142156,-771.3914816255455
1994.9090553412502,-770.9404364154753
1993.7192131916224,-770.4832249653236
1992.5324098495814,-770.019855683512
1991.3486424714363,-769.5503369784618
1990.1679082134958,-769.0746772585949
1988.990204232069,-768.5928849323328
1987.8155276834648,-768.1049684080971
1986.643875723992,-767.6109360943093
1985.47524550996,-767.1107963993911
1984.3096341976775,-766.6045577317641
1983.1470389434533,-766.09222849985
1981.9874569035967,-765.5738171120702
1980.8308852344164,-765.0493319768464
1979.6773210922213,-764.5187815026001
1978.5267616333206,-763.982174097753
1977.3792040140233,-763.4395181707267
1976.234645390638,-762.8908221299428
1975.093082919474,-762.3360943838229
1973.9545137568402,-761.7753433407885
1972.8189350590453,-761.2085774092614
1971.6863439823987,-760.635804997663
1970.556737683209,-760.0570345144149
1969.430113317785,-759.4722743679389
1968.3064680424363,-758.8815329666564
1967.1857990134715,-758.2848187189891
1966.0681033871992,-757.6821400333586
1964.953378319929,-757.0735053181863
1963.8416209679694,-756.4589229818941
1962.7328284876298,-755.8384014329035
1961.6269980352185,-755.211949079636
1960.5241267670451,-754.5795743305134
1959.4242118394184,-753.941285593957
1958.327250408647,-753.2970912783886
1957.2332396310403,-752.6469997922298
1956.1421766629069,-751.9910195439022
1955.054058660556,-751.3291589418274
1953.9688827802966,-750.6614263944268
1952.8866461784373,-749.9878303101223
1951.8073460112876,-749.3083790973352
1950.730979435156,-748.6230811644873
1949.6575436063517,-747.9319449200002
1948.5870356811836,-747.2349787722954
1947.5194528159607,-746.5321911297947
1946.4547921669919,-745.8235904009194
1945.393050890586,-745.1091849940913
1944.334226143052,-744.388983317732
1943.2783150806995,-743.6629937802629
1942.2253148598365,-742.931224790106
1941.1752226367726,-742.1936847556824
1940.1280355678166,-741.450382085414
1939.0837508092773,-740.7013251877224
1938.0423655174636,-739.9465224710292
1937.003876848685,-739.1859823437559
1935.96828195925,-738.419713214324
1934.9355780054675,-737.6477234911554
1933.9057621436468,-736.8700215826715
1932.8788315300965,-736.086615897294
1931.8547833211258,-735.2975148434443
1930.8336146730437,-734.5027268295443
1929.815322742159,-733.7022602640153
1928.7999046847806,-732.896123555279
1927.7873576572174,-732.0843251117572
1926.777678815779,-731.2668733418712
1925.7708653167736,-730.4437766540428
1924.7669143165103,-729.6150434566936
1923.7658229712983,-728.780682158245
1922.7675884374466,-727.9407011671187
1921.772207871264,-727.0951088917365
1920.7796784290595,-726.2439137405197
1919.789997267142,-725.38712412189
1918.8031615418204,-724.5247484442691
1917.8191684094038,-723.6567951160785
1916.8380150262012,-722.7832725457398
1915.8596985485215,-721.9041891416746
1914.8842161326734,-721.0195533123045
1913.9115649349662,-720.1293734660512
1912.941742111709,-719.2336580113363
1911.9747448192102,-718.3324153565812
1911.0105702137791,-717.4256539102076
1910.0492154517246,-716.5133820806371
1909.090677689356,-715.5956082762914
1908.1349540829815,-714.672340905592
1907.1820417889107,-713.7435883769605
1906.2319379634525,-712.8093590988185
1905.2846397629155,-711.8696614795876
1904.3401443436092,-710.9245039276894
1903.3984488618419,-709.9738948515457
1902.459550473923,-709.0178426595776
1901.5234463361614,-708.0563557602072
1900.590133604866,-707.0894425618558
1899.6596094363458,-706.1171114729452
1898.7318709869096,-705.1393709018969
1897.8069154128666,-704.1562292571324
1896.8847398705257,-703.1676949470735
1895.9653415161956,-702.1737763801417
1895.0487175061858,-701.1744819647586
1894.1348649968045,-700.1698201093457
1893.2237811443615,-699.1597992223248
1892.315463105165,-698.1444277121172
1891.4099080355245,-697.1237139871449
1890.5071130917488,-696.0976664558293
1889.6070754301468,-695.066293526592
1888.7097922070275,-694.0296036078545
1887.8152605786997,-692.9876051080386
1886.9234777014726,-691.9403064355656
1886.034440731655,-690.8877159988574
1885.1481468255558,-689.8298422063356
1884.2645931394843,-688.7666934664215
1883.3837768297492,-687.698278187537
1882.5056950526593,-686.6246047781035
1881.630344964524,-685.5456816465428
1880.757723721652,-684.4615172012763
1879.887828480352,-683.3721198507258
1879.0206563969336,-682.2774980033126
1878.1562046277052,-681.1776600674585
1877.2944703289759,-680.0726144515852
1876.4354506570546,-678.9623695641142
1875.5791427682504,-677.846933813467
1874.7255438188724,-676.7263156080652
1873.8746509652294,-675.6005233563305
1873.0264613636302,-674.4695654666846
