x_central,y_central,x_border1,y_border1,x_border2,y_border2,segment_type
5.230927467925399554e+01,3.593015272932336046e+01,5.245051659441163849e+01,3.598065739646018102e+01,5.216803276409635259e+01,3.587964806218653990e+01,1
5.254875348431795601e+01,3.529114259453521640e+01,5.268863571263901946e+01,3.534529942420547144e+01,5.240887125599689256e+01,3.523698576486496137e+01,1
5.280200379124780596e+01,3.465747767496716136e+01,5.294037550114369139e+01,3.471538510022929103e+01,5.266363208135192053e+01,3.459957024970503170e+01,1
5.307555684412241703e+01,3.403232852457661295e+01,5.321163120354492548e+01,3.409544562770845033e+01,5.293948248469990858e+01,3.396921142144477557e+01,1
5.337611925678761082e+01,3.341974035288657774e+01,5.350897668935786555e+01,3.348937441503176871e+01,5.324326182421735609e+01,3.335010629074138677e+01,1
5.370885385965109293e+01,3.282403745343234647e+01,5.383811435881629848e+01,3.290014082625879865e+01,5.357959336048588739e+01,3.274793408060589428e+01,1
5.406832862360972314e+01,3.224403256282190000e+01,5.419440144684838145e+01,3.232530767119237680e+01,5.394225580037106482e+01,3.216275745445142320e+01,1
5.444820802320199249e+01,3.167716150775870787e+01,5.457163864124026276e+01,3.176239578801430952e+01,5.432477740516372222e+01,3.159192722750310622e+01,1
5.484376356408780850e+01,3.112109923523752641e+01,5.496509529516261949e+01,3.120929566960077040e+01,5.472243183301299752e+01,3.103290280087428243e+01,1
5.525064126784198493e+01,3.057325503640229414e+01,5.537046671410436716e+01,3.066348730572996573e+01,5.513081582157960270e+01,3.048302276707462255e+01,1
5.566475405769818252e+01,3.003085122300154808e+01,5.578313372198181952e+01,3.012297209514295560e+01,5.554637439341454552e+01,2.993873035086014056e+01,1
5.608877803957323493e+01,2.949620976582546916e+01,5.620447135200112854e+01,2.959168257587871054e+01,5.597308472714534133e+01,2.940073695577222779e+01,1
5.653323108058616953e+01,2.897843657751879931e+01,5.664513450225796021e+01,2.907832463595495653e+01,5.642132765891437884e+01,2.887854851908264209e+01,1
5.699741941279101098e+01,2.847826948019449489e+01,5.710541102950273995e+01,2.858237428661565716e+01,5.688942779607928202e+01,2.837416467377333262e+01,1
5.748024672382688038e+01,2.799606358360416536e+01,5.758500911870314809e+01,2.810341739406187145e+01,5.737548432895061268e+01,2.788870977314645927e+01,1
5.797412923464699475e+01,2.752513647447675282e+01,5.807707278762070757e+01,2.763423562617440865e+01,5.787118568167328192e+01,2.741603732277909700e+01,1
5.847291297005222077e+01,2.705940561043577119e+01,5.857453459583386746e+01,2.716973713436930282e+01,5.837129134427057409e+01,2.694907408650223957e+01,1
5.897799616437953318e+01,2.660051778137046341e+01,5.907792171399856329e+01,2.671238772609796897e+01,5.887807061476050308e+01,2.648864783664295786e+01,1
5.949076041012034466e+01,2.615023411558187405e+01,5.958859083300021808e+01,2.626394079242692570e+01,5.939292998724047123e+01,2.603652743873682240e+01,1
6.001253329020908467e+01,2.571042753062160457e+01,6.010784328264942644e+01,2.582625501156210746e+01,5.991722329776874290e+01,2.559460004968110169e+01,1
6.054456606802446572e+01,2.528309784987978048e+01,6.063708833090985451e+01,2.540116406380471048e+01,6.045204380513907694e+01,2.516503163595485049e+01,1
6.108670669492979499e+01,2.486865450485783668e+01,6.117664471237709733e+01,2.498870096677008590e+01,6.099676867748249265e+01,2.474860804294558747e+01,1
6.163678726904290528e+01,2.446481293028494264e+01,6.172417514529480798e+01,2.458672830701889822e+01,6.154939939279100258e+01,2.434289755355098706e+01,1
6.219590536326023766e+01,2.407359059607498608e+01,6.228024563444093076e+01,2.419763380893714455e+01,6.211156509207954457e+01,2.394954738321282761e+01,1
6.276530493812194322e+01,2.369750382851169590e+01,6.284601884078247025e+01,2.382393667992819886e+01,6.268459103546141620e+01,2.357107097709519294e+01,1
6.334611294132294290e+01,2.333930562618752802e+01,6.342256557924810778e+01,2.346835985569699901e+01,6.326966030339777802e+01,2.321025139667805703e+01,1
6.393929759538097812e+01,2.300202227867500326e+01,6.401094457621418599e+01,2.313380509294714216e+01,6.386765061454776315e+01,2.287023946440286437e+01,1
6.454489268891749987e+01,2.268755941729425984e+01,6.461163812692726083e+01,2.282189126945481661e+01,6.447814725090773891e+01,2.255322756513370308e+01,1
6.516129922688014631e+01,2.239484659523721177e+01,6.522329903682962993e+01,2.253143365013711374e+01,6.509929941693066269e+01,2.225825954033730980e+01,1
6.578742745924775193e+01,2.212354608768148623e+01,6.584473010616758870e+01,2.226216934206537701e+01,6.573012481232791515e+01,2.198492283329759545e+01,1
6.642236733522575776e+01,2.187355930562943840e+01,6.647497289627386863e+01,2.201403227437009136e+01,6.636976177417764688e+01,2.173308633688878544e+01,1
6.706532698772615220e+01,2.164498695803967010e+01,6.711311832688066659e+01,2.178716989619266542e+01,6.701753564857163781e+01,2.150280401988667478e+01,1
6.771579810779559239e+01,2.143880398598443193e+01,6.775732609653974237e+01,2.158294081733182068e+01,6.767427011905144241e+01,2.129466715463704318e+01,1
6.837618732195355165e+01,2.126730838209155650e+01,6.840998526131720325e+01,2.141345111812305291e+01,6.834238938258990004e+01,2.112116564606006008e+01,1
6.904486297737092571e+01,2.113143562069954839e+01,6.907168226003211942e+01,2.127901856713150863e+01,6.901804369470973199e+01,2.098385267426758816e+01,1
6.971862402420852334e+01,2.102335614883585890e+01,6.974016296285627448e+01,2.117180167460854179e+01,6.969708508556077220e+01,2.087491062306317602e+01,1
7.039534111571157382e+01,2.093548585653221039e+01,7.041312102484134527e+01,2.108442837843692885e+01,7.037756120658180237e+01,2.078654333462749193e+01,1
7.107373297946527657e+01,2.086159096735990204e+01,7.108782838435574547e+01,2.101092723074215485e+01,7.105963757457480767e+01,2.071225470397764923e+01,1
7.175393637396220470e+01,2.080725209861169844e+01,7.176245644567539728e+01,2.095700993105462118e+01,7.174541630224901212e+01,2.065749426616877571e+01,1
7.243585990805358676e+01,2.078409639545854404e+01,7.243620374103285542e+01,2.093409600138763338e+01,7.243551607507431811e+01,2.063409678952945470e+01,1
7.311780391269945767e+01,2.080412580613733908e+01,7.310818715600512974e+01,2.095381721534535657e+01,7.312742066939378560e+01,2.065443439692932159e+01,1
7.379679598201209956e+01,2.087152820713720658e+01,7.378030704690192465e+01,2.102061916936809638e+01,7.381328491712227446e+01,2.072243724490631678e+01,1
7.447419178242822113e+01,2.095413752538263097e+01,7.445603361004084775e+01,2.110303440505292727e+01,7.449234995481559451e+01,2.080524064571233467e+01,1
7.447419178242822113e+01,2.095413752538263097e+01,7.445486431185472043e+01,2.110288714347031203e+01,7.449351925300172184e+01,2.080538790729494991e+01,0
7.468102501743584298e+01,2.098101196926103285e+01,7.466169754686234228e+01,2.112976158734871390e+01,7.470035248800934369e+01,2.083226235117335179e+01,0
7.468102501743584298e+01,2.098101196926103285e+01,7.466120706590312750e+01,2.112969703507817343e+01,7.470084296896855847e+01,2.083232690344389226e+01,0
7.488784501327711496e+01,2.100857861579040886e+01,7.486802706174439948e+01,2.115726368160754944e+01,7.490766296480983044e+01,2.085989354997326828e+01,0
7.488784501327711496e+01,2.100857861579040886e+01,7.486756377795946094e+01,2.115720119649061814e+01,7.490812624859476898e+01,2.085995603509019958e+01,0
7.509465165067253167e+01,2.103679972498195028e+01,7.507437041535487765e+01,2.118542230568215956e+01,7.511493288599018570e+01,2.088817714428174099e+01,0
7.509465165067253167e+01,2.103679972498195028e+01,7.507334723758900452e+01,2.118527909049502966e+01,7.511595606375605882e+01,2.088832035946887089e+01,1
7.592174223020411716e+01,2.115547398859390782e+01,7.590043781712059001e+01,2.130395335410698721e+01,7.594304664328764432e+01,2.100699462308082843e+01,1
7.592174223020411716e+01,2.115547398859390782e+01,7.589954968250214051e+01,2.130382320775765947e+01,7.594393477790609381e+01,2.100712476943015616e+01,0
7.612848028617668206e+01,2.118640131126435122e+01,7.610628773847470541e+01,2.133475053042810288e+01,7.615067283387865871e+01,2.103805209210059957e+01,0
7.612848028617668206e+01,2.118640131126435122e+01,7.610554933785002163e+01,2.133463818794771782e+01,7.615141123450334248e+01,2.103816443458098462e+01,0
7.703795354635501269e+01,2.132708887025936662e+01,7.701462014609325024e+01,2.147526293152592203e+01,7.706128694661677514e+01,2.117891480899281120e+01,0
7.794665071488826413e+01,2.147271389522531138e+01,7.792276314173079754e+01,2.162079962664007837e+01,7.797053828804573072e+01,2.132462816381054438e+01,0
7.885504783242031124e+01,2.162020267857650779e+01,7.883111265060840367e+01,2.176828072243052148e+01,7.887898301423221881e+01,2.147212463472249411e+01,0
7.976365135453477251e+01,2.176641199880883093e+01,7.974017622691663121e+01,2.191456367238463443e+01,7.978712648215291381e+01,2.161826032523302743e+01,0
8.067294552027330212e+01,2.190825464038737636e+01,8.064982631110039790e+01,2.205646227233398093e+01,8.069606472944620634e+01,2.176004700844077178e+01,0
8.067294552027330212e+01,2.190825464038737636e+01,8.065050752116039234e+01,2.205656693318810468e+01,8.069538351938621190e+01,2.175994234758664803e+01,0
8.087932969368034719e+01,2.193947826866778783e+01,8.085689169456743741e+01,2.208779056146851616e+01,8.090176769279325697e+01,2.179116597586705950e+01,0
8.087932969368034719e+01,2.193947826866778783e+01,8.085878780460571136e+01,2.208806504733010811e+01,8.089987158275498302e+01,2.179089149000546755e+01,1
8.273601615089766881e+01,2.219616225895219230e+01,8.271547426182303298e+01,2.234474903761451259e+01,8.275655803997230464e+01,2.204757548028987202e+01,1
8.273601615089766881e+01,2.219616225895219230e+01,8.271787384612458993e+01,2.234506107284109078e+01,8.275415845567074768e+01,2.204726344506329383e+01,0
8.294222678119130876e+01,2.222128761760701110e+01,8.292408447641822988e+01,2.237018643149590957e+01,8.296036908596438764e+01,2.207238880371811263e+01,0
8.294222678119130876e+01,2.222128761760701110e+01,8.292466495950476713e+01,2.237025601163423616e+01,8.295978860287785039e+01,2.207231922357978604e+01,0
8.314841940113599605e+01,2.224559557936088439e+01,8.313085757944945442e+01,2.239456397338810945e+01,8.316598122282253769e+01,2.209662718533365933e+01,0
8.314841940113599605e+01,2.224559557936088439e+01,8.313226283522510585e+01,2.239472292553845989e+01,8.316457596704688626e+01,2.209646823318330888e+01,1
8.384547315291086989e+01,2.232111489337441057e+01,8.383127385999131320e+01,2.247044131461521133e+01,8.385967244583042657e+01,2.217178847213360982e+01,1
8.454408112846405743e+01,2.237830759052586771e+01,8.454540267755027116e+01,2.252830176877293411e+01,8.454275957937784369e+01,2.222831341227880131e+01,1
8.523984955424673160e+01,2.230882950416418709e+01,8.526939958393869290e+01,2.245589002145283430e+01,8.521029952455477030e+01,2.216176898687553987e+01,1
8.590928462459079640e+01,2.210398648388287768e+01,8.596437391203266998e+01,2.224350411864331534e+01,8.585419533714892282e+01,2.196446884912244002e+01,1
8.653833188807482202e+01,2.179611678043373857e+01,8.661346499065989235e+01,2.192594365321414784e+01,8.646319878548975169e+01,2.166628990765332929e+01,1
8.711884724238773003e+01,2.140399124946235787e+01,8.721060774722126041e+01,2.152265046635129764e+01,8.702708673755419966e+01,2.128533203257341810e+01,1
8.764444040297870231e+01,2.094075064546896314e+01,8.775096358152036657e+01,2.104635752229703627e+01,8.753791722443703804e+01,2.083514376864089002e+01,1
8.810314101998118019e+01,2.041115721291817309e+01,8.822137486316586319e+01,2.050346516666963126e+01,8.798490717679649720e+01,2.031884925916671492e+01,1
8.850581313783453652e+01,1.983745017440969605e+01,8.863178918542847384e+01,1.991887520393139610e+01,8.837983709024059920e+01,1.975602514488799599e+01,1
8.886357713876863329e+01,1.923465488611227059e+01,8.899501487189637317e+01,1.930693297622428872e+01,8.873213940564089341e+01,1.916237679600025245e+01,1
8.918099652726043303e+01,1.860962893544082064e+01,8.931665999115472232e+01,1.867362443969074093e+01,8.904533306336614373e+01,1.854563343119090035e+01,1
8.946148799073770874e+01,1.796714932882592919e+01,8.960050745657538585e+01,1.802348393735574916e+01,8.932246852490003164e+01,1.791081472029610921e+01,1
8.970738689708446145e+01,1.731063157050318324e+01,8.984924562824227223e+01,1.735937683072706861e+01,8.956552816592665067e+01,1.726188631027929787e+01,1
8.991695657631881033e+01,1.664164208286974400e+01,9.006133942895615974e+01,1.668230646365071479e+01,8.977257372368146093e+01,1.660097770208877321e+01,1
9.008732009326922707e+01,1.596164167754858809e+01,9.023392056295762131e+01,1.599339545349953084e+01,8.994071962358083283e+01,1.592988790159764534e+01,1
9.021359401686852664e+01,1.527212973955231767e+01,9.036212695599230926e+01,1.529305737666809861e+01,9.006506107774474401e+01,1.525120210243653673e+01,1
9.028272593759045606e+01,1.457475771074330062e+01,9.043259181115122658e+01,1.458109963015845878e+01,9.013286006402968553e+01,1.456841579132814246e+01,1
9.027274621889527850e+01,1.387430427860552129e+01,9.042211340565826561e+01,1.386054043036051553e+01,9.012337903213229140e+01,1.388806812685052705e+01,1
9.015460506137998209e+01,1.318437222374029538e+01,9.029915865999555535e+01,1.314431904499892312e+01,9.001005146276440883e+01,1.322442540248166765e+01,1
8.990080721491911220e+01,1.253196084470693883e+01,9.003606678771454597e+01,1.246711604563100728e+01,8.976554764212367843e+01,1.259680564378287038e+01,1
8.955087430283006711e+01,1.192505203694626736e+01,8.967615021185667956e+01,1.184255387564824247e+01,8.942559839380345466e+01,1.200755019824429226e+01,1
8.913147767800379029e+01,1.136371108541927200e+01,8.924599455902220768e+01,1.126683031353025299e+01,8.901696079698537289e+01,1.146059185730829100e+01,1
8.864779270704384828e+01,1.085757408814287039e+01,8.874172170835174711e+01,1.074062391621781742e+01,8.855386370573594945e+01,1.097452426006792336e+01,1
8.805073795778429258e+01,1.049571062913044450e+01,8.811551667047150715e+01,1.036041939370631404e+01,8.798595924509707800e+01,1.063100186455457496e+01,1
8.739215802471169070e+01,1.025636442314202235e+01,8.743722122354112969e+01,1.011329343338078957e+01,8.734709482588225171e+01,1.039943541290325513e+01,1
8.671513221184189035e+01,1.007503368136078237e+01,8.674620923148664531e+01,9.928288259456044429e+00,8.668405519219713540e+01,1.022177910326552031e+01,1
8.602297748890835294e+01,9.966406141268036478e+00,8.603533310573412507e+01,9.816915878264540041e+00,8.601062187208258081e+01,1.011589640427153292e+01,1
8.532268000806413966e+01,9.959945209828207524e+00,8.531572247196096725e+01,9.810106654404801674e+00,8.532963754416731206e+01,1.010978376525161337e+01,1
8.462539256354270378e+01,1.003130097122690145e+01,8.460475707481884911e+01,9.882727162616070871e+00,8.464602805226655846e+01,1.017987477983773204e+01,1
8.393498502841238462e+01,1.015268284220431383e+01,8.390470272095403459e+01,1.000577136595076233e+01,8.396526733587073466e+01,1.029959431845786533e+01,1
8.325280945009438938e+01,1.031422634175307174e+01,8.321481938702790160e+01,1.016911688269473224e+01,8.329079951316087715e+01,1.045933580081141123e+01,1
8.257895298518518246e+01,1.050769583154829689e+01,8.253498186745410692e+01,1.036428543860036733e+01,8.262292410291625799e+01,1.065110622449622646e+01,1
8.191243680765124680e+01,1.072519853179358940e+01,8.186400171916399415e+01,1.058323359878817271e+01,8.196087189613849944e+01,1.086716346479900608e+01,1
8.125195406119577513e+01,1.096043658199446469e+01,8.120034873647435347e+01,1.081959308565758704e+01,8.130355938591719678e+01,1.110128007833134234e+01,1
8.059583171619684094e+01,1.120760513942191494e+01,8.054295268619300430e+01,1.106723488550088774e+01,8.064871074620067759e+01,1.134797539334294214e+01,1
