x_central,y_central,x_border1,y_border1,x_border2,y_border2,segment_type
1.366246044130286030e+01,4.280491095107355370e+00,1.365408041461648025e+01,4.430256829348320657e+00,1.367084046798924035e+01,4.130725360866390083e+00,0
1.442184361446021335e+01,4.324945484431161447e+00,1.441273724787032862e+01,4.474668809559648075e+00,1.443094998105009807e+01,4.175222159302674818e+00,0
1.518101697162814467e+01,4.372851670460181417e+00,1.517157029750476482e+01,4.522553909414736673e+00,1.519046364575152452e+01,4.223149431505626161e+00,0
1.518101697162814467e+01,4.372851670460181417e+00,1.517119450851515872e+01,4.522529722352881976e+00,1.519083943474113063e+01,4.223173618567480858e+00,0
1.535566499860946443e+01,4.384312761656167012e+00,1.534584253549647848e+01,4.533990813548867571e+00,1.536548746172245039e+01,4.234634709763466454e+00,0
1.535566499860946443e+01,4.384312761656167012e+00,1.534495134323793586e+01,4.533929664406424642e+00,1.536637865398099301e+01,4.234695858905909382e+00,1
1.641675531772029117e+01,4.460294524331700927e+00,1.640604166234876260e+01,4.609911427081958557e+00,1.642746897309181975e+01,4.310677621581443297e+00,1
1.641675531772029117e+01,4.460294524331700927e+00,1.640944522195669819e+01,4.310472755219441510e+00,1.642406541348388416e+01,4.610116293443960345e+00,0
1.641378848975404736e+01,4.460439281643511222e+00,1.640647839399045438e+01,4.310617512531251805e+00,1.642109858551764034e+01,4.610261050755770640e+00,0
1.641378848975404736e+01,4.460439281643511222e+00,1.640647839399043662e+01,4.310617512531252693e+00,1.642109858551765811e+01,4.610261050755769752e+00,0
1.570297141290040166e+01,4.495121430526145545e+00,1.569566131713678914e+01,4.345299661413887016e+00,1.571028150866401418e+01,4.644943199638404074e+00,0
1.499215433604676839e+01,4.529803579408778980e+00,1.498484424028315587e+01,4.379981810296520450e+00,1.499946443181038092e+01,4.679625348521037509e+00,0
1.428133725919313868e+01,4.564485728291412414e+00,1.427402716342952615e+01,4.414663959179153885e+00,1.428864735495675120e+01,4.714307497403670943e+00,0
1.357052018233951074e+01,4.599167877174045849e+00,1.356321008657589822e+01,4.449346108061787319e+00,1.357783027810312326e+01,4.748989646286304378e+00,0
1.285970310548588280e+01,4.633850026056680171e+00,1.285239300972227028e+01,4.484028256944421642e+00,1.286701320124949532e+01,4.783671795168938701e+00,0
1.214888602863225486e+01,4.668532174939312718e+00,1.214157593286864234e+01,4.518710405827054188e+00,1.215619612439586739e+01,4.818353944051571247e+00,0
1.143806895177862692e+01,4.703214323821946152e+00,1.143075885601501440e+01,4.553392554709687623e+00,1.144537904754223945e+01,4.853036092934204682e+00,0
